eggNOG,n,post_prob
COG1515,1.0,0.008966049803014176
COG1489,1.0,0.008966049803014176
COG1362,1.0,0.00896604980301417
COG3455,1.0,0.00896604980301417
COG2141,1.0,0.008966049803014159
COG4533,1.0,0.008966049803014155
NOG00097,1.0,0.008964864399795542
NOG207980,1.0,0.008938035602575594
NOG05581,1.0,0.008937407900180397
NOG67178,1.0,0.008937074686992931
NOG08400,1.0,0.008937067040822281
COG2807,1.0,0.008937039411435591
COG2501,1.0,0.008936714715338686
NOG04399,1.0,0.008936571926633703
NOG09869,1.0,0.008936480593128505
COG0090,1.0,0.008936450473327882
COG0358,1.0,0.008936445015077515
COG3459,1.0,0.008936442966345378
NOG74565,1.0,0.008936436482188732
NOG109255,1.0,0.008936434493492997
COG0488,1.0,0.008936434490721828
NOG50595,1.0,0.00893643233503775
COG3051,1.0,0.00893643196774708
COG5520,1.0,0.008936431683485683
COG3037,1.0,0.008936431610040634
NOG46398,1.0,0.008936431338544585
COG1843,1.0,0.008936430599945516
COG2905,1.0,0.00893643049196478
NOG10470,1.0,0.008936430490925781
COG3136,1.0,0.008936430397956842
NOG89404,1.0,0.008936430326752898
COG0059,1.0,0.008936430305291359
NOG45121,1.0,0.008936430163666891
NOG57396,1.0,0.008936430140234096
NOG114486,1.0,0.008936430117291559
NOG27853,1.0,0.008936430116108732
COG0130,1.0,0.008936430110337552
COG3525,1.0,0.008936430088895653
COG2031,1.0,0.008936430082760728
NOG73413,1.0,0.008936430073589102
COG4242,1.0,0.008936430071128638
COG1733,1.0,0.008936430069742804
NOG87322,1.0,0.008936430068383494
NOG99276,1.0,0.008936430066260435
COG3475,1.0,0.008936430061851007
COG4692,1.0,0.008936430060612208
NOG217140,1.0,0.008936430059445518
NOG83925,1.0,0.008936430056808383
COG0337,1.0,0.008936430055884405
NOG110642,1.0,0.008936430055884405
COG3978,1.0,0.008936430055434989
NOG00101,1.0,0.008936430055063827
NOG212843,1.0,0.00893643005440438
NOG04629,1.0,0.008936430053904446
NOG01469,1.0,0.008936430053904446
NOG84032,1.0,0.00893643005297422
COG3457,1.0,0.008936430052880006
COG0590,1.0,0.008936430052574525
COG1230,1.0,0.008936430052499255
COG5455,1.0,0.00893643005242469
COG0404,1.0,0.008936430052340637
NOG13741,1.0,0.008936430052280868
NOG19023,1.0,0.008936430052236601
COG3728,1.0,0.008936430052200857
NOG80929,1.0,0.008936430052185569
COG0596,1.0,0.008936430052173495
NOG103052,1.0,0.008936430052145004
COG4221,1.0,0.008936430052036913
COG2848,1.0,0.008936430052036107
COG0253,1.0,0.008936430052017611
COG0747,1.0,0.008936430052009874
COG2733,1.0,0.008936430051999929
NOG71606,1.0,0.008936430051995093
COG2832,1.0,0.00893643005198976
COG1830,1.0,0.008936430051979962
NOG06203,1.0,0.00893643005197735
COG1611,1.0,0.008936430051975601
NOG120040,1.0,0.00893643005195562
COG1286,1.0,0.008936430051952712
COG4147,1.0,0.008936430051947407
COG1570,1.0,0.008936430051941065
NOG103144,1.0,0.008936430051939122
COG2982,1.0,0.008936430051936454
NOG09963,1.0,0.00893643005193645
NOG30569,1.0,0.008936430051935828
NOG215976,1.0,0.008936430051935082
NOG63510,1.0,0.008936430051933121
NOG19775,1.0,0.008936430051931937
NOG18521,1.0,0.008936430051930708
COG3224,1.0,0.008936430051930325
COG1486,1.0,0.00893643005192956
NOG201599,1.0,0.008936430051928498
COG3790,1.0,0.008936430051928323
COG4890,1.0,0.008936430051928323
NOG00078,1.0,0.008936430051927962
NOG102254,1.0,0.00893643005192791
COG2730,1.0,0.008936430051927909
NOG20250,1.0,0.008936430051927723
COG3520,1.0,0.00893643005192764
COG0645,1.0,0.008936430051927423
NOG09632,1.0,0.00893643005192741
COG0395,1.0,0.008936430051927199
NOG26638,1.0,0.008936430051927199
NOG08771,1.0,0.008936430051927192
COG3083,1.0,0.008936430051927192
COG4816,1.0,0.008936430051927183
COG0180,1.0,0.008936430051927168
NOG58750,1.0,0.008936430051927164
NOG167798,1.0,0.008936430051927164
COG0034,1.0,0.008936430051927164
NOG02730,1.0,0.008936430051927161
NOG72489,1.0,0.008936430051927161
NOG49695,1.0,0.008936430051927161
NOG71263,1.0,0.008936430051927157
COG3114,1.0,0.008936430051927157
COG2960,1.0,0.008936430051927145
COG4869,1.0,0.008936430051927142
NOG01091,1.0,0.008936430051927142
COG0377,1.0,0.008936430051927135
COG0230,1.0,0.008906907271600104
NOG39245,1.0,0.008848151377689564
COG1682,1.0,0.008789779638999745
COG2829,1.0,0.008760741080990044
NOG101900,1.0,0.00873178964988173
NOG208246,1.0,0.008616944768160637
NOG56959,1.0,0.008579927316485055
COG4988,1.0,0.008560091082481923
NOG41168,1.0,0.008546659713254665
NOG01250,1.0,0.008496107623432905
COG4917,1.0,0.00844747941565288
NOG64490,1.0,0.008439069667914398
COG3718,1.0,0.00839173130897427
NOG81661,1.0,0.008336342533870097
NOG62584,1.0,0.008281319017478733
NOG99661,1.0,0.008281319016662755
COG4222,1.0,0.008281319015556244
COG1488,1.0,0.008226655663805144
COG0653,1.0,0.00819951614210947
NOG187137,1.0,0.008199458943883622
COG1225,1.0,0.008184325743397572
COG0141,1.0,0.00817235236805079
COG2966,1.0,0.00817235236805079
NOG114889,1.0,0.00817235236805079
NOG10236,1.0,0.00814533092649892
COG3732,1.0,0.00811852409655525
COG0161,2.0,0.008091895002805246
NOG90022,2.0,0.00809155904819223
COG2213,1.0,0.008091558074566558
COG1179,2.0,0.008091557838529323
COG2374,1.0,0.00809155783601053
COG0116,1.0,0.00809155783596418
NOG105288,2.0,0.008065022277800859
COG5013,2.0,0.008064804040445798
NOG27972,2.0,0.008064803556637162
NOG57428,2.0,0.008064803500138181
COG3948,2.0,0.008064803500089862
NOG06968,1.0,0.00806480349925552
COG3221,2.0,0.008051316048337706
COG1020,1.0,0.008038542195250905
NOG01415,1.0,0.008038542195250905
NOG14094,1.0,0.008038145093906
COG3830,1.0,0.008038138052418268
COG0738,2.0,0.008038137916433458
COG2376,1.0,0.008038136908677909
NOG03738,1.0,0.008038136907640983
COG2030,1.0,0.008038136907640983
NOG40930,2.0,0.008038136907594171
COG0019,1.0,0.008038136907573188
NOG08578,2.0,0.008012011073280185
NOG05854,2.0,0.00801159251118722
COG3437,2.0,0.008011559054494145
COG5587,1.0,0.008011558225106121
NOG212673,2.0,0.00801155778825646
COG0555,2.0,0.008011557781471623
COG1922,2.0,0.008011557777875671
COG2961,2.0,0.008011557777875645
NOG82272,2.0,0.007985069800533966
COG3951,1.0,0.00798506584338575
COG1705,1.0,0.00798506584338575
NOG69112,2.0,0.007985065828120717
NOG149342,2.0,0.007985065828012502
NOG55039,1.0,0.007985065828006455
NOG80178,1.0,0.007932344163099026
COG0618,1.0,0.007909956095338415
NOG18770,1.0,0.007906110403736236
COG0442,1.0,0.007906110398210498
NOG119257,1.0,0.007856224160027365
NOG01925,1.0,0.007854879842989973
COG1551,1.0,0.007853904006555218
COG3274,2.0,0.00782792922282562
NOG03279,1.0,0.007827929215373137
NOG82570,1.0,0.007776280502296161
NOG56069,1.0,0.007700163338174236
COG3116,1.0,0.007673863559999936
COG2991,1.0,0.007623176479542158
COG2871,1.0,0.007623176479542158
COG2209,1.0,0.007623176479542158
COG1347,1.0,0.007623176479542158
COG2378,1.0,0.007572915562938137
COG3209,1.0,0.007572824287002183
NOG84349,1.0,0.007547772002472256
COG4690,1.0,0.007522802047107546
NOG41112,1.0,0.007522802041452072
NOG26491,2.0,0.007518555237203292
COG2516,1.0,0.007506816414092158
NOG16537,1.0,0.007497920344489555
NOG75699,1.0,0.007497914041415555
COG4664,1.0,0.007448382968869451
NOG222060,1.0,0.007399177377967981
COG2059,3.0,0.007382917572432802
NOG89697,1.0,0.007325971778346248
NOG15641,1.0,0.007325971485980497
NOG09831,1.0,0.0073259714824581434
NOG22172,1.0,0.007325971482410617
COG1167,1.0,0.007301730030709346
COG0719,1.0,0.007277568266092145
NOG03143,1.0,0.007277567916107858
COG1017,1.0,0.007277567915154745
COG4572,1.0,0.007257789744311491
NOG14304,2.0,0.007229482015864818
COG2878,1.0,0.007226459140005976
NOG98301,1.0,0.007211041702635454
NOG57473,3.0,0.007205557195048736
COG3758,1.0,0.007205557195043129
NOG102036,1.0,0.007181711169996256
COG2390,2.0,0.007181711165562583
NOG02832,1.0,0.007158198634532163
COG1372,1.0,0.007134260342624497
COG0466,1.0,0.007134258070025386
NOG172778,1.0,0.007116107055508721
COG2064,2.0,0.007088032867247745
NOG10801,1.0,0.007087918927915322
NOG32323,1.0,0.0070871082114987915
NOG56373,1.0,0.007087108069918559
NOG218084,1.0,0.007063661676035068
NOG84987,1.0,0.007063651162227867
NOG70034,1.0,0.007063651159619083
NOG82572,1.0,0.007058460356439602
COG2913,2.0,0.007042794467182109
COG4387,1.0,0.0070402716383984616
COG4845,1.0,0.007040271514762682
COG0461,1.0,0.006998091587759893
COG1561,1.0,0.006998091587759893
COG0528,1.0,0.006993742209487274
NOG03201,2.0,0.006970603595580847
COG3448,1.0,0.006970592323582503
COG3654,1.0,0.006949369200402241
NOG112822,1.0,0.006947518362332493
NOG55740,1.0,0.006924520336783912
NOG71784,1.0,0.006924520325281836
COG0489,1.0,0.0069031342526569206
NOG105001,1.0,0.0069015979445297936
NOG73875,1.0,0.0068787508997735156
NOG170617,1.0,0.0068787508148013725
COG0792,1.0,0.006878750811584831
COG0480,1.0,0.006855988363949614
COG1060,1.0,0.0068332819830213476
COG2022,1.0,0.0068332819830213476
COG1678,1.0,0.006811161706085218
NOG118034,1.0,0.00681066036911094
COG1805,1.0,0.006788111609408757
COG1726,1.0,0.006788111609408757
NOG140144,1.0,0.00676563732441453
NOG120685,1.0,0.0067209114918772225
NOG51889,1.0,0.006720910787466719
COG0237,1.0,0.006676478059118579
NOG39197,1.0,0.006654700390573933
NOG04556,2.0,0.006654393540829685
COG3318,1.0,0.006654373538358927
NOG52333,1.0,0.006654372256920224
NOG34939,1.0,0.006654371404928071
NOG50010,1.0,0.006654371206443475
COG0664,1.0,0.006632544829989134
COG3778,1.0,0.006610376204729339
COG1666,2.0,0.006610375474446303
COG3964,1.0,0.006602256465021432
NOG01132,1.0,0.006588486034362097
COG0770,1.0,0.006588486034362097
COG3293,1.0,0.006566668617067245
COG0757,1.0,0.0065631734876026694
COG0611,1.0,0.0065631734876026694
COG0781,1.0,0.0065631734876026694
COG4668,2.0,0.006544941722233043
NOG105626,1.0,0.006544923026504594
NOG21018,2.0,0.006523250066223716
COG3617,1.0,0.006480133330156915
COG2932,4.0,0.006458653512148082
COG0746,1.0,0.00643726325463967
COG3084,1.0,0.00643726325463967
COG0571,3.0,0.006416943065133088
COG0301,2.0,0.006373513869213518
COG1399,1.0,0.0063313635566074776
NOG47527,1.0,0.006331363494230763
COG0168,1.0,0.006289489476410354
COG0144,1.0,0.006289489476410354
COG0264,2.0,0.006289489457488566
NOG75476,1.0,0.006289489457319242
NOG104112,1.0,0.006289489457319242
NOG97114,1.0,0.0062479129063636035
NOG06603,1.0,0.006247891199871354
COG0783,1.0,0.006227194934025166
COG2003,2.0,0.006227194903336365
NOG51435,1.0,0.00622719452578751
NOG145652,1.0,0.006227194392996296
COG3681,2.0,0.00620710523860185
NOG00461,3.0,0.006206693114907212
COG3436,2.0,0.006206567013836398
NOG65613,2.0,0.006105209818099042
NOG51855,1.0,0.0060842621476932335
COG2414,1.0,0.006064153973849084
COG4148,1.0,0.006064096986337729
NOG03673,1.0,0.006044961110693082
COG2842,2.0,0.006023952657396927
COG3107,1.0,0.006020162681871869
NOG143288,1.0,0.005965272736662054
COG2272,1.0,0.00596427491700575
COG1835,1.0,0.005964259696204441
NOG02818,2.0,0.005958961267883148
NOG39885,1.0,0.005924804561676933
NOG02827,1.0,0.005905165888534947
COG0854,4.0,0.005885643610562122
NOG220466,1.0,0.00588561685150984
NOG79900,1.0,0.005880964496799809
NOG72780,1.0,0.00586616173698594
COG0083,1.0,0.0058660939448856916
NOG61847,1.0,0.0058466545105079586
COG3660,1.0,0.005823023179213044
COG1874,1.0,0.005788721888047259
NOG01410,3.0,0.005788721772853891
NOG72461,1.0,0.005769535831634424
COG3609,1.0,0.005750414402616196
NOG00427,1.0,0.005712509555863209
COG0580,1.0,0.005706819004618294
COG0027,1.0,0.0056558491110570205
COG2388,2.0,0.005655749341931694
NOG30686,2.0,0.005641525485301438
COG1322,2.0,0.005637035374426205
NOG67485,1.0,0.005637003128201929
COG0569,2.0,0.005618318674554293
COG1083,1.0,0.005618318665355085
COG0690,1.0,0.005581151197677909
COG0552,1.0,0.0055806754148777695
COG3314,2.0,0.005562726615326706
NOG115775,2.0,0.005562634026176358
COG0288,2.0,0.005489302565259435
COG0084,1.0,0.005477846505819704
COG1662,2.0,0.005471249707805516
NOG49054,1.0,0.005471050986526556
COG4933,2.0,0.005430840780370688
COG0744,1.0,0.005403076834629375
COG0013,1.0,0.005398852817325705
COG0620,1.0,0.005398852817325705
NOG50560,2.0,0.005398851894405809
NOG11925,1.0,0.005380952538591759
COG4565,1.0,0.005366503823233663
NOG62514,1.0,0.00536075898450329
NOG52288,1.0,0.00534564969756303
COG0550,2.0,0.0053453307433838386
COG3756,2.0,0.0052747905127940265
COG4783,1.0,0.005264820458239544
NOG167845,1.0,0.0052604655191494
NOG77282,1.0,0.005257314553786192
COG0071,2.0,0.005239866736605147
NOG78029,1.0,0.005222491618341434
COG0568,3.0,0.005206613017012355
COG1055,1.0,0.005205173928334725
NOG213314,2.0,0.005188064268906961
COG2062,1.0,0.0051879134020595494
NOG05715,1.0,0.005187913334862019
COG1846,1.0,0.005170715822200549
COG3395,1.0,0.005170709759513206
NOG134950,1.0,0.0051535964451207075
COG4843,1.0,0.00513647449260666
NOG197570,2.0,0.0051212796220697675
NOG38657,1.0,0.005120147430607209
COG1380,2.0,0.005119460304721876
NOG112613,1.0,0.005085544497804717
NOG09832,2.0,0.00508554053064593
COG4339,1.0,0.005083567445330911
COG0120,1.0,0.0050518634279067024
COG0162,1.0,0.0050518634279067024
COG2958,1.0,0.005035202388862476
COG2109,1.0,0.005035108570575933
COG4146,1.0,0.0050323669149259604
NOG92051,1.0,0.00501840885543813
COG0004,2.0,0.004981765261733261
COG4951,1.0,0.004959935938212179
COG1145,2.0,0.004952173693734431
COG5283,3.0,0.004952160467786787
COG0759,1.0,0.004935785874323136
NOG16309,1.0,0.004934645212107515
NOG17539,1.0,0.004929875975806547
COG4226,3.0,0.00491936302565225
NOG161041,1.0,0.004870620061795139
COG2968,1.0,0.004869319212290784
NOG01357,1.0,0.004837700353999991
NOG116560,1.0,0.0048329577091444625
COG1042,1.0,0.0048222625345348095
NOG65106,1.0,0.004806266713166112
COG1951,1.0,0.004790321460607918
COG1838,1.0,0.004790321460607918
COG0244,1.0,0.004775872346558451
NOG10833,2.0,0.004743091907855111
COG0091,5.0,0.004680177239789337
COG0212,2.0,0.004679959684625188
NOG07224,1.0,0.004664693391420811
COG0351,1.0,0.004664649257543455
COG3852,1.0,0.004664649135155392
NOG160984,1.0,0.004659706311424388
COG3096,1.0,0.004643537365518132
COG2337,1.0,0.004633746959351065
COG4706,2.0,0.004628441201189526
COG4105,2.0,0.004618526343946811
NOG103774,1.0,0.00461837340278686
NOG17134,1.0,0.004590112464902656
COG3911,2.0,0.0045877947551414555
NOG214951,1.0,0.004564891501434028
NOG85040,2.0,0.004557381515830954
COG2377,2.0,0.004527186347715758
COG2768,2.0,0.004497190742638685
NOG59110,1.0,0.004468183462147083
COG1464,2.0,0.0044522822290178924
NOG112862,1.0,0.004444643124268503
COG1947,1.0,0.004437841351242735
NOG49387,1.0,0.004433821512662373
NOG97058,1.0,0.004433254603193039
COG1321,1.0,0.004416017748231785
NOG61866,1.0,0.004416017748231785
COG1226,2.0,0.00440847561811561
NOG83475,1.0,0.00440766626713078
COG0080,1.0,0.004395233952674877
COG4679,2.0,0.004364767841310943
NOG56716,1.0,0.004350166698900357
NOG22838,1.0,0.004335889055586259
NOG00052,1.0,0.0043320110989000585
COG4185,1.0,0.004316646126241822
NOG81789,1.0,0.004314556436046796
COG5362,2.0,0.004311323496654353
COG4178,1.0,0.004306997558071948
COG2856,2.0,0.004278769282115631
COG0455,1.0,0.004273406031148585
COG1419,1.0,0.004273406031148585
COG1092,1.0,0.004254668910905991
COG1788,1.0,0.004236147493856675
COG1251,1.0,0.004229262000015942
NOG04126,1.0,0.00421955902777803
COG2304,3.0,0.004193972606264377
COG1879,1.0,0.004189387107873485
COG0659,1.0,0.0041851921401603485
COG4667,1.0,0.0041754356080999045
COG2183,1.0,0.0041702569247836704
NOG36314,1.0,0.004166147125414166
COG3725,1.0,0.004162008610527969
COG1448,1.0,0.004159614578339886
NOG37000,1.0,0.004152314642625229
NOG47743,1.0,0.004152314642625229
NOG103115,1.0,0.004145417968190987
NOG51107,2.0,0.004125377847865856
NOG66665,1.0,0.004124791684755587
NOG15531,1.0,0.004107623879862273
COG3605,1.0,0.0040989762328815516
NOG08181,1.0,0.0040989762328815516
COG0057,2.0,0.00409746494813947
COG3423,2.0,0.004094085014864136
COG1876,1.0,0.004093678342453521
NOG23083,1.0,0.004093239829519245
COG1198,1.0,0.004078461871451053
NOG13560,1.0,0.004074559028127847
COG2610,1.0,0.004063234429935009
NOG50966,1.0,0.004056282049045451
COG2026,1.0,0.00404132479506791
COG0470,2.0,0.004033019254712698
NOG51914,1.0,0.004032281600842783
COG3700,1.0,0.004029992614030971
COG1741,1.0,0.004029887487649109
NOG09780,1.0,0.0040277300791370565
COG0174,1.0,0.004025025102047603
NOG77632,1.0,0.004016593343669694
COG1494,1.0,0.004016481644508596
NOG222299,1.0,0.0040079379236636235
COG0473,3.0,0.004004065924330507
COG5393,1.0,0.00399948486451455
NOG19617,1.0,0.003992936557981664
NOG51475,2.0,0.0039898838599941805
NOG215953,1.0,0.00398932857636504
COG1217,1.0,0.003985191912875255
COG0285,1.0,0.003985073176498711
COG0101,1.0,0.003985073176498711
NOG08502,1.0,0.0039836165225924335
NOG07096,1.0,0.003979908860742592
COG2834,1.0,0.003979655374657533
COG1158,1.0,0.003978913375404459
NOG93991,1.0,0.003978691382260374
COG2867,1.0,0.003977322359358402
COG2717,1.0,0.003977234189423314
COG2041,1.0,0.003977234189423314
NOG42373,1.0,0.003971091264161934
COG2364,1.0,0.003970339023138965
COG0049,1.0,0.003969195871552703
NOG49336,1.0,0.0039685388656852125
COG1729,1.0,0.003967877392437817
NOG74730,1.0,0.003967737661533292
