eggNOG,n,post_prob
NOG269497,1.0,0.008877482291170899
COG4737,1.0,0.008877482064080264
COG5628,1.0,0.008877481819465698
NOG85258,1.0,0.008877481731154924
COG0369,1.0,0.008877481576156263
NOG81164,1.0,0.008877481432412874
COG4104,1.0,0.0088774813999051
COG1534,1.0,0.008877481396277325
COG3618,1.0,0.008877481361377601
COG3562,1.0,0.008877481332825241
NOG312379,1.0,0.008877481317836286
COG1787,1.0,0.008877481303898378
COG2911,1.0,0.00887748128374941
NOG10537,1.0,0.008877481277215198
NOG76492,1.0,0.008877481257355846
NOG328861,1.0,0.00887748122508653
NOG82887,1.0,0.008877481211387117
NOG265917,1.0,0.008877481209568449
COG4710,1.0,0.008877481209130495
NOG128471,1.0,0.00887748120802024
COG0729,1.0,0.008877481207215598
COG1859,1.0,0.008877481200376012
COG4332,1.0,0.008877481196285515
NOG123266,1.0,0.008877481195653575
NOG255048,1.0,0.008877481195653575
NOG85983;COG0500,1.0,0.00887748119543856
COG0408,1.0,0.008877481189438586
bactNOG49936,1.0,0.008877481160331234
COG3075,1.0,0.008877481159885962
NOG08528,1.0,0.008877481158858289
NOG44696,1.0,0.008877481158782443
NOG70204,1.0,0.00887748115657695
COG4170,1.0,0.008877481156569849
COG4171,1.0,0.008877481156569849
COG4167,1.0,0.008877481156569849
NOG69416,1.0,0.00887748115654251
NOG146636,1.0,0.008877481155770053
NOG257303,1.0,0.008877481154348003
COG0401,1.0,0.008877481153934913
COG1299;COG1445;COG3925,1.0,0.008877481153731017
COG3133,1.0,0.008877481152664214
NOG256579,1.0,0.00887748115249528
COG1012;COG1454,1.0,0.008877481152378743
COG2321,1.0,0.008877481152315509
COG2716,1.0,0.008877481152315509
COG1636,1.0,0.008877481151869827
COG4829,1.0,0.008877481151711967
COG0524;COG2771,1.0,0.008877481151151258
COG2988,1.0,0.008877481151086044
COG3724,1.0,0.008877481151086044
COG0398,1.0,0.008877481151086044
bactNOG03749,1.0,0.008877481151071866
COG2830,1.0,0.008877481150718798
NOG129979,1.0,0.00887748115061796
chlNOG01711,1.0,0.008877481150609623
bactNOG73513,1.0,0.008877481150568018
COG4137,1.0,0.008877481150553005
NOG125849,1.0,0.00887748115055226
COG0742,1.0,0.008877481150528901
NOG328651,1.0,0.008877481150524797
NOG83080,1.0,0.008877481150518193
COG0375,1.0,0.008877481150503212
COG1182,1.0,0.008877481150493543
COG3140,1.0,0.008877481150430008
NOG87063,1.0,0.00887748115042728
COG2128,1.0,0.00887748115041167
NOG82680,1.0,0.008877481150409107
COG3851,1.0,0.008877481150379432
NOG303413,1.0,0.00887748115037455
NOG79236,1.0,0.008877481150374145
NOG47904,1.0,0.008877481150372499
COG0405,1.0,0.008877481150369475
COG0073,1.0,0.008877481150369338
COG4987;COG1132,1.0,0.008877481150368035
NOG87850,1.0,0.008877481150366486
NOG253295,1.0,0.008877481150366353
COG2508,1.0,0.008877481150366245
COG3176,1.0,0.008877481150366209
COG0280,1.0,0.008877481150366169
NOG131207,1.0,0.008877481150366169
COG2938,1.0,0.008877481150366165
NOG71286,1.0,0.008877481150366153
COG1555,1.0,0.008877481150366141
COG0715,1.0,0.008877481150366141
COG4130,1.0,0.00887748115036613
COG0130,1.0,0.008871295800267095
NOG279482,1.0,0.008863846425318062
COG2353,1.0,0.008856717333939178
COG2859,1.0,0.00885577799482893
COG2039,1.0,0.008852968615324117
COG3628,1.0,0.008852867640083825
NOG69283,1.0,0.008850791678902618
NOG14336,1.0,0.008850734877548986
COG0769,1.0,0.008850258824169918
COG3647,1.0,0.008849634172334555
COG4384,1.0,0.00884937770227281
NOG68182,1.0,0.008849216065833655
NOG117343,1.0,0.008849041977733589
NOG289168,1.0,0.008849034916077766
NOG283326,1.0,0.008848646469906607
bactNOG47406,1.0,0.008848568208255332
NOG112761,1.0,0.008848516204181346
COG1165,1.0,0.00884851364297069
COG3519,1.0,0.008848471316196134
NOG287315,1.0,0.008848429463933915
COG0196,1.0,0.008848417396647195
NOG76878,1.0,0.008848412146186745
bactNOG69745,1.0,0.008848387853531032
COG1597,1.0,0.008848385146656474
NOG70161,1.0,0.008848342749665259
bactNOG00616,1.0,0.00884834213258982
NOG146391,1.0,0.008848300942020701
NOG41220,1.0,0.008848300483110066
NOG11353,1.0,0.00884828633600786
COG1327,1.0,0.00884828633600786
bactNOG93648,1.0,0.008848264223154566
NOG08240,1.0,0.008848262400534245
NOG151248,1.0,0.008848258785302947
NOG254472,1.0,0.008848258785302947
NOG85487,1.0,0.008848247359442793
COG1166,1.0,0.008848246703351529
COG2759,1.0,0.00884824648495238
NOG127598,1.0,0.008848244350704849
COG4123,1.0,0.008848210575507122
COG3878,1.0,0.008848199837447878
bactNOG01491,1.0,0.008848178322045645
NOG41882,1.0,0.00884817519693265
NOG16997,1.0,0.008848174692416371
bactNOG07968,1.0,0.008848172867530804
COG4965,1.0,0.008848172400477928
COG4134,1.0,0.008848169322304207
bactNOG67786,1.0,0.00884816815234424
COG0510,1.0,0.008848164444348426
COG3041,1.0,0.008848164284495407
COG3081,1.0,0.008848163913635743
NOG288442,1.0,0.008848163913635743
NOG236652,1.0,0.008848160812488057
COG2440,1.0,0.008848159142209197
COG0644,1.0,0.008848159142209197
NOG44032,1.0,0.008848157805779123
NOG121823,1.0,0.008848156578887103
NOG136088,1.0,0.00884815583764118
NOG118595,1.0,0.00884815535748768
bactNOG44105,1.0,0.008848154377427055
COG3391,1.0,0.008848153502993457
NOG87573,1.0,0.008848153316860705
NOG81325,1.0,0.008848153056907592
NOG321365,1.0,0.008848152733062296
COG0662,1.0,0.008848152381120078
COG0320,1.0,0.008848152334658908
NOG10706,1.0,0.008848152327406487
NOG70054,1.0,0.008848152206001164
NOG260383,1.0,0.008848152168088177
NOG132571,1.0,0.008848152155677153
COG4810,1.0,0.00884815211665553
NOG278155,1.0,0.008848152086699439
NOG307559,1.0,0.00884815193918967
NOG287396,1.0,0.008848151890792886
COG1514,1.0,0.008848151760157266
COG1489,1.0,0.008848151760157266
NOG274366,1.0,0.008848151704460728
NOG255851,1.0,0.00884815169746786
NOG70034,1.0,0.008848151670228213
NOG331556,1.0,0.008848151670228213
COG2081,1.0,0.008848151669365924
COG1883,1.0,0.008848151637272976
NOG279673,1.0,0.008848151534010659
COG4150,1.0,0.008848151528646287
NOG10925,1.0,0.008848151528083381
COG2501;NOG150453,1.0,0.00884815147853557
bactNOG35124,1.0,0.008848151462000728
NOG313179,1.0,0.008848151453848907
NOG313042,1.0,0.008848151439119602
COG3070,1.0,0.008848151433894214
COG0393,1.0,0.008848151421261009
COG5483,1.0,0.008848151416521958
NOG149147,1.0,0.008848151404795083
NOG87002,1.0,0.008848151404551025
COG4638,1.0,0.008848151402123246
bactNOG07539,1.0,0.00884815140069482
COG1605;COG0077,1.0,0.008848151399364198
COG1515,1.0,0.0088481513987852
COG0407,1.0,0.0088481513987852
COG3160,1.0,0.0088481513987852
NOG04361,1.0,0.008848151396975637
NOG150895,1.0,0.008848151389468996
COG2990,1.0,0.008848151386589648
NOG328531,1.0,0.008848151382742905
COG1362,1.0,0.008848151382406674
NOG76733,1.0,0.008848151379269469
COG4576,1.0,0.008848151379230902
NOG134542,1.0,0.008848151378969969
NOG19684,1.0,0.008848151378714595
bactNOG34522,1.0,0.008848151378474615
COG1140,1.0,0.008848151378470176
NOG121838,1.0,0.008848151378360827
NOG149560,1.0,0.008848151378046292
NOG145660,1.0,0.008848151378002668
NOG41501,1.0,0.008848151378002668
COG4619,1.0,0.008848151377951188
NOG47798,1.0,0.008848151377941172
NOG121923,1.0,0.008848151377911643
NOG261938,1.0,0.008848151377650016
NOG320760,1.0,0.008848151377635966
NOG45095,1.0,0.008848151377635966
COG4646,1.0,0.008848151377633062
COG0023,1.0,0.008848151377624186
NOG41801,1.0,0.008848151377611215
COG1924,1.0,0.008848151377611215
NOG69732,1.0,0.008848151377599867
NOG79448,1.0,0.008848151377566478
NOG06493,1.0,0.008848151377556512
NOG147878,1.0,0.008848151377551225
NOG140671,1.0,0.008848151377548113
NOG38811,1.0,0.008848151377540919
COG3072,1.0,0.008848151377531678
NOG11706,1.0,0.008848151377525445
COG5614,1.0,0.00884815137752475
NOG118744;NOG09308,1.0,0.008848151377523813
NOG46099,1.0,0.008848151377523542
NOG68378,1.0,0.008848151377523192
NOG127875,1.0,0.008848151377522855
NOG137032,1.0,0.008848151377522855
COG3726,1.0,0.008848151377522455
NOG16297,1.0,0.008848151377522163
COG3527,1.0,0.008848151377522054
COG1282,1.0,0.008848151377522031
COG3962,1.0,0.008848151377521844
NOG82830,1.0,0.008848151377521832
COG3057,1.0,0.008848151377521832
COG4533,1.0,0.008848151377521828
NOG136491,1.0,0.008848151377521825
COG2848,1.0,0.008843071366147972
NOG26025,1.0,0.008834333778580098
NOG09817,1.0,0.008832850413308368
NOG118903,1.0,0.008828735402649385
NOG251601,1.0,0.008827173740549303
gproNOG14494,1.0,0.008825630592870013
NOG271491,1.0,0.008823646340054517
COG1213;COG0560,1.0,0.008823540269478545
NOG256620,1.0,0.008823392879558618
NOG295006,1.0,0.008823194456746838
NOG11122,1.0,0.008823115730651292
COG3162,1.0,0.008821384350917588
NOG133621,1.0,0.008820680366238867
NOG27342,1.0,0.008819544355943901
COG0059,1.0,0.00881929392952293
NOG131410,1.0,0.008819275926282703
NOG122108,1.0,0.008819241407940848
NOG46042,1.0,0.008819107213161762
NOG75023;NOG330511,1.0,0.008819098851305898
COG0438;COG1216,1.0,0.008819080767669438
COG2832,1.0,0.008819065719752668
NOG122152,1.0,0.008819062922056165
NOG307311;NOG11853,1.0,0.00881905457342553
NOG250495,1.0,0.008819008680309003
COG2225,1.0,0.008818998631794977
NOG08586,1.0,0.008818974576804577
bactNOG06819,1.0,0.008818974122713144
NOG15437,1.0,0.008818972448722725
COG4221,1.0,0.008818968987486492
NOG39736,1.0,0.008818966232998932
bactNOG14891,1.0,0.008818945201333648
NOG72547,1.0,0.008818943174288559
NOG291140,1.0,0.008818940701620778
NOG250556;COG3772,1.0,0.008818939203572443
NOG04337,1.0,0.008818933165115925
COG0377,1.0,0.008818931106234974
COG2199;COG0840,1.0,0.008818927074859208
NOG117157,1.0,0.008818927028517609
NOG04102,1.0,0.008818926821131473
bactNOG01242,1.0,0.008818926746959008
COG4237,1.0,0.008818924564886435
chlNOG02688,1.0,0.008818924204143447
COG2764,1.0,0.008818923569139764
NOG86249,1.0,0.008818923297936666
COG3083,1.0,0.008818923261245122
COG0845;NOG291373,1.0,0.008818922835699272
NOG47588,1.0,0.008818922427388607
NOG299491,1.0,0.008818922265012462
COG0313,1.0,0.008818921859159034
NOG39026,1.0,0.00881892165977392
NOG276804,1.0,0.008818921346864933
NOG262721,1.0,0.008818921346864933
NOG289559,1.0,0.008818921100776964
COG0046,1.0,0.008818920858775649
NOG145695,1.0,0.008818920706024106
COG3051,1.0,0.008818920382438736
COG4952,1.0,0.00881891995625575
COG0034,1.0,0.008818919926804223
COG2855,1.0,0.008818919471884897
bactNOG02354,1.0,0.00881891883968468
COG0180,1.0,0.008818918518197733
NOG08474,1.0,0.00881891851759797
NOG237904,1.0,0.008818918500072383
NOG298966,1.0,0.008818918463299047
NOG271918,1.0,0.008818918454429118
bactNOG54000,1.0,0.00881891827417433
NOG04985,1.0,0.008818918271735114
COG3846,1.0,0.008818918262716469
COG3978,1.0,0.00881891821864565
NOG250556,1.0,0.008818918213127611
NOG46064,1.0,0.008818918153758572
COG4663,1.0,0.008818918070845663
NOG43659,1.0,0.00881891805942211
NOG26580,1.0,0.00881891787125589
NOG268888,1.0,0.008818917866865192
NOG297599,1.0,0.008818917847623562
COG1230,1.0,0.008818917837193031
NOG135292,1.0,0.008818917818036214
COG4834,1.0,0.008818917796624106
COG1843,1.0,0.008818917730804168
COG2501,1.0,0.00881891772538661
NOG11372,1.0,0.00881891772446068
COG3516,1.0,0.008818917722508614
NOG147402,1.0,0.008818917722155444
NOG322307,1.0,0.008818917715482393
NOG117619,1.0,0.008818917680554329
NOG81358,1.0,0.008818917679730948
NOG86870,1.0,0.008818917679730948
NOG271455,1.0,0.008818917674608922
NOG12931,1.0,0.008818917672354563
NOG19660,1.0,0.008818917671668074
NOG299018,1.0,0.008818917660938083
COG5305,1.0,0.008818917660875577
COG2077,1.0,0.008818917656517499
COG3501;COG4253,1.0,0.008818917655051866
bactNOG18082,1.0,0.008818917654661343
COG2905,1.0,0.008818917654558788
NOG305939,1.0,0.008818917654103836
COG2807,1.0,0.008818917651857511
COG5520,1.0,0.008818917649564202
COG1830,1.0,0.00881891764951256
COG2909,1.0,0.00881891764937844
COG1194,1.0,0.008818917648920203
NOG73379,1.0,0.008818917648692332
NOG304106,1.0,0.00881891764868726
NOG291478,1.0,0.008818917646161863
NOG41268,1.0,0.008818917645690968
NOG245399,1.0,0.00881891764539738
NOG25015,1.0,0.008818917645198661
NOG06412,1.0,0.00881891764504055
COG0488,1.0,0.00881891764480785
COG3835,1.0,0.008818917644728351
NOG27064,1.0,0.008818917644723753
COG2215,1.0,0.008818917644342795
NOG13322,1.0,0.008818917644193906
NOG46665,1.0,0.008818917644027422
bactNOG31145,1.0,0.008818917643953737
COG3667,1.0,0.008818917643918633
NOG75743,1.0,0.008818917643786176
COG4890,1.0,0.008818917643759945
COG3790,1.0,0.008818917643759945
COG3655,1.0,0.008818917643724373
COG3378,1.0,0.008818917643703711
COG4579,1.0,0.008818917643676037
bactNOG05942,1.0,0.008818917643588784
NOG328419,1.0,0.008818917643459297
COG3693,1.0,0.008818917643412924
NOG269873,1.0,0.008818917643409807
COG0077,1.0,0.008818917643398184
COG2515,1.0,0.008818917643391653
COG2960,1.0,0.008818917643365554
COG3616,1.0,0.008818917643353248
COG0404,1.0,0.008818917643348117
NOG47727,1.0,0.008818917643336002
COG4242,1.0,0.008818917643333993
COG4909,1.0,0.008818917643326504
COG4910,1.0,0.008818917643326504
COG4869,1.0,0.008818917643326504
NOG10309,1.0,0.008818917643326504
NOG77217,1.0,0.0088189176433254
NOG09300,1.0,0.008818917643325281
COG3224,1.0,0.008818917643325078
NOG135243,1.0,0.008818917643324691
COG3683,1.0,0.008818917643324476
COG3005,1.0,0.008818917643324473
COG0348,1.0,0.008818917643324473
COG1118,1.0,0.008818917643324427
COG2733,1.0,0.008818917643324424
bactNOG16464,1.0,0.00881891764332442
NOG06921,1.0,0.008818917643324415
NOG150096,1.0,0.008818917643324396
COG2175,1.0,0.008818917643324384
COG1664,1.0,0.008746493995383783
NOG128367,2.0,0.008735528974784365
COG0120,1.0,0.008732643572818851
NOG68759,1.0,0.00862985646429159
NOG39856,2.0,0.008618738838468597
NOG84290,1.0,0.008617168618741983
COG2050,1.0,0.008560085139216413
COG5642,1.0,0.008549753193815018
NOG117059,1.0,0.008546463711723552
NOG81060,1.0,0.00853180461481285
bactNOG79296,1.0,0.00853180319799239
COG4933,3.0,0.008502283603341706
COG3239,1.0,0.008475492493485984
COG3000,1.0,0.008475492493485984
NOG122711,1.0,0.008475492417683807
NOG126083,1.0,0.008415281176834226
COG0167;COG1146,2.0,0.008344427203544745
NOG241254,1.0,0.008328140877804537
COG0618,1.0,0.008314888436899611
NOG138443,1.0,0.008308785617994726
COG0745;COG2208,1.0,0.008308785617994726
COG0372,3.0,0.008292807957111155
COG2608,1.0,0.008288262739807501
NOG253118,1.0,0.008281319141102583
COG3718,1.0,0.008281319023300713
NOG132855,1.0,0.00825639206250762
COG2327,1.0,0.008253942748191754
COG4247,1.0,0.00817238450784872
NOG296478,1.0,0.008172350249512727
COG2966,1.0,0.008161810749552823
COG3610,1.0,0.008161810749552823
NOG140598,1.0,0.008120287213125608
COG1488,1.0,0.008119697486009757
NOG283256,1.0,0.008099233918072098
NOG297284,1.0,0.008092775679010813
COG4397,2.0,0.008068414595094381
COG3730,1.0,0.008011557778820302
COG3732,1.0,0.008011557778820302
NOG241009,1.0,0.008009315951141375
NOG136068,1.0,0.007985065897305757
NOG149995,1.0,0.00795870217548472
NOG47522,1.0,0.007948712413976437
COG4572,1.0,0.007936084981514909
COG4269,1.0,0.007932405693668017
NOG241306,1.0,0.007932366102285746
bactNOG01271,1.0,0.007920761523030924
COG5587,1.0,0.007906302201195273
COG1127,2.0,0.00790381836088822
COG4535,1.0,0.007883941690216218
COG0161,2.0,0.007880287214168549
NOG149939,2.0,0.007879964338069097
bactNOG00293,2.0,0.007879964216867163
NOG288430,1.0,0.007872836875852008
NOG130468,1.0,0.00787090537179743
COG2959,2.0,0.007855686716425635
NOG77713,2.0,0.007854331405821514
NOG262854,2.0,0.007854265508755428
COG4227,2.0,0.007854047388344925
NOG124426,2.0,0.00785394845675569
NOG74820,2.0,0.0078539307401833
COG5013,2.0,0.007853905420762496
COG4678,2.0,0.007853904592034302
NOG10878,2.0,0.007853904554701092
COG3109,2.0,0.00785390421376836
NOG150348,1.0,0.007853904051345803
COG1105,2.0,0.007853903965175648
NOG149786,1.0,0.007840964007307898
COG4158,2.0,0.007840342930501395
NOG10166,2.0,0.00783680282821149
bactNOG42431,1.0,0.007832122266288936
NOG75045,2.0,0.007828036810809066
NOG287201;NOG12793,2.0,0.007827992915036063
COG3485,1.0,0.007827939912835685
COG3124,2.0,0.007827935633645162
COG2188,2.0,0.007827935257870731
COG1089,2.0,0.00782793238934179
COG2919,2.0,0.007827929506488524
COG1904,2.0,0.007827929288912584
COG1611,2.0,0.007827929274484354
NOG289413,2.0,0.00782792923253175
NOG43110,2.0,0.00782792921567261
gproNOG01906,2.0,0.007827929215616827
NOG286683,1.0,0.0078101037963066375
NOG81735,2.0,0.007805975668364961
NOG294417,2.0,0.0078021681680682225
COG0394,2.0,0.007802095770728009
COG2961,2.0,0.007802047623133691
COG1377,2.0,0.0078020441144134615
COG3437,2.0,0.007802041496853171
NOG08318,1.0,0.007802040844373076
COG0555,2.0,0.007802039830080998
COG4208,2.0,0.007802039830080998
NOG09408,1.0,0.007802039697507341
COG4608,2.0,0.007802039697121523
NOG13234,1.0,0.007776888549899965
COG1570,2.0,0.007776341186072968
NOG13631,2.0,0.007776235181887495
NOG15631,1.0,0.007769725089491293
NOG129150,1.0,0.007750748445644511
NOG137791,1.0,0.007750563858027447
COG1551,1.0,0.007750525560110397
NOG267773,1.0,0.00772488427280789
COG2025,1.0,0.007724879770974111
COG3045,1.0,0.007693521589403648
COG3395,1.0,0.007688776201021535
COG1956,2.0,0.007685080695277962
NOG39024,1.0,0.007683001416273299
COG0811,1.0,0.00767472539078044
NOG07560,1.0,0.007673901190792298
COG4154,2.0,0.007648564615860529
COG3114,2.0,0.007648477054437945
NOG257393,1.0,0.007599572687935597
NOG113586,1.0,0.007592418672986091
COG3116,1.0,0.007572887712963607
NOG70470,1.0,0.00754837496100553
NOG69459,1.0,0.007547860058088082
NOG40392,1.0,0.007547860058088082
COG2871,1.0,0.007522802030504227
COG2209,1.0,0.007522802030504227
COG2991,1.0,0.007522802030504227
COG1347,1.0,0.007522802030504227
NOG87647,1.0,0.007503469319323532
NOG13465,1.0,0.00745321294790994
NOG302159,1.0,0.007448383862211375
COG4690,1.0,0.007423764052473436
NOG148131,1.0,0.007419203788352625
COG3448,1.0,0.007406725904131995
NOG120882,2.0,0.007399184109879332
NOG40214,1.0,0.007399176627434693
COG3027,1.0,0.007390338607665593
NOG81223,1.0,0.007376131904469022
COG3666,1.0,0.007375672957553775
NOG115555,1.0,0.007374700292889513
COG4664,1.0,0.007350499682825573
bactNOG47026,1.0,0.007307446989768252
NOG118793,1.0,0.007301730064097345
COG0705,1.0,0.0072893172989928565
COG0571,3.0,0.007284858824411336
COG0692,1.0,0.007248914943301243
NOG13745,1.0,0.007229481855129476
NOG39252,2.0,0.007225524310942871
NOG124862,1.0,0.007188723344159526
bactNOG78269,1.0,0.007181760426929786
NOG262044,1.0,0.007116291709810826
COG3758,1.0,0.007110642143451913
NOG296591,1.0,0.007109017616147243
NOG15445,1.0,0.0070951994904285744
COG5485,1.0,0.0070908706587859555
bactNOG30823,2.0,0.0070878424332614055
COG0234,1.0,0.007087766599999134
NOG81790,1.0,0.007074090134703417
COG0466,1.0,0.007064023736094531
NOG252506,1.0,0.007019056483566753
NOG47100,1.0,0.00701796349996151
NOG10421,1.0,0.007016969310751052
NOG145652,1.0,0.006993789381752142
NOG150443,1.0,0.00699234927643894
COG3975,1.0,0.006985231159477991
NOG70183,1.0,0.006978048113521049
NOG09405,1.0,0.00697730611747528
NOG86830,1.0,0.006970756755222063
NOG127943,1.0,0.006970756755222063
NOG119461,1.0,0.006970600391649108
NOG45307,2.0,0.006947883900410082
NOG268448,1.0,0.006947845786090748
NOG81294,1.0,0.006947683657367948
NOG322074,3.0,0.006931034756874759
NOG290221,3.0,0.006929044175879683
bactNOG01971,5.0,0.006924262103846744
NOG45572;COG3157,1.0,0.006912068600721297
NOG08368,2.0,0.0069022434557737
