Myxococcus,1657.0
Naegleria,455.0
Nakamurella,156.0
Nakaseomyces,39.0
Nanoarchaeum,6.0
Nasonia,100.0
Natranaerobius,1746.0
Natrialba,102.0
Natronomonas,47.0
Naumovozyma,43.0
Nautilia,180.0
Neisseria,2884.0
Nematostella,323.0
Neorickettsia,17.0
Neosartorya,22.0
Neospora,46.0
Neptuniibacter,166.0
Neurospora,24.0
Niastella,1652.0
Nitratifractor,237.0
Nitratiruptor,238.0
Nitrobacter,374.0
Nitrococcus,188.0
Nitrosococcus,2529.0
Nitrosomonas,1293.0
Nitrosopumilus,114.0
Nitrosospira,236.0
Nitrospira,327.0
Nocardia,253.0
Nocardioides,137.0
Nocardiopsis,120.0
Nodularia,456.0
Nomascus,664.0
Nostoc,1160.0
Novosphingobium,476.0
Oceanibulbus,89.0
Oceanicaulis,99.0
Oceanicola,328.0
Oceanimonas,179.0
Oceanithermus,183.0
Oceanobacillus,1512.0
Ochrobactrum,470.0
Octadecabacter,223.0
Odoribacter,31211.0
Oenococcus,700.0
Oligotropha,96.0
Olsenella,11921.0
Opitutus,2036.0
Oreochromis,67.0
Oribacterium,12840.0
Orientia,49.0
Ornithinibacillus,1942.0
Ornithorhynchus,48.0
Oryctolagus,22.0
Oryza,910.0
Oryzias,70.0
Oscillibacter,103457.0
Oscillochloris,322.0
Ostreococcus,302.0
Otolemur,34.0
Owenweeksia,667.0
Oxalobacter,3544.0
Paenibacillus,37471.0
Paludibacter,5385.0
Pan,12.0
Pantoea,1269.0
Parabacteroides,86521.0
Parachlamydia,234.0
Paracoccidioides,19.0
Paracoccus,376.0
Paramecium,351.0
Paraprevotella,17297.0
Parascardovia,563.0
Parastagonospora,55.0
Parasutterella,10291.0
Parvibaculum,480.0
Parvimonas,5411.0
Parvularcula,131.0
Pasteurella,454.0
Pectobacterium,1014.0
Pediculus,88.0
Pediococcus,986.0
Pedobacter,4295.0
Pedosphaera,1211.0
Pelagibaca,171.0
Pelagibacterium,277.0
Pelobacter,1467.0
Pelodictyon,860.0
Pelodiscus,48.0
Pelotomaculum,1931.0
Penicillium,38.0
Peptoclostridium,34775.0
Peptoniphilus,11593.0
Peptostreptococcus,9124.0
Perkinsus,344.0
Persephonella,638.0
Petromyzon,63.0
Petrotoga,855.0
Phaeobacter,52.0
Phaeodactylum,312.0
Phanerochaete,61.0
Phascolarctobacterium,37147.0
Phenylobacterium,105.0
Photobacterium,1389.0
Photorhabdus,816.0
Physcomitrella,515.0
Phytophthora,1346.0
Picrophilus,101.0
Pirellula,370.0
Planctomyces,1439.0
Planococcus,1044.0
Plasmodium,257.0
Plesiocystis,281.0
Podospora,31.0
Polaribacter,469.0
Polaromonas,484.0
Polymorphum,235.0
Polynucleobacter,474.0
Pongo,74.0
Populus,220.0
Porphyromonas,15141.0
Prevotella,170938.0
Pristionchus,80.0
Procavia,17.0
Prochlorococcus,540.0
Propionibacterium,270.0
Prosthecochloris,276.0
Proteus,3275.0
Providencia,4782.0
Pseudoalteromonas,707.0
Pseudoflavonifractor,100445.0
Pseudogulbenkiania,453.0
Pseudomonas,4979.0
Pseudonocardia,119.0
Pseudoramibacter,4556.0
Pseudothermotoga,1029.0
Pseudovibrio,312.0
Pseudoxanthomonas,266.0
Psychrobacter,576.0
Psychroflexus,591.0
Psychromonas,447.0
Pteropus,21.0
Puccinia,57.0
Pusillimonas,288.0
Pyramidobacter,8389.0
Pyrenophora,52.0
Pyrobaculum,141.0
Pyrococcus,909.0
Pyrolobus,25.0
Pythium,832.0
Rahnella,755.0
Ralstonia,1086.0
Ramlibacter,138.0
Raphidiopsis,174.0
Rattus,29.0
Reinekea,131.0
Renibacterium,53.0
Rheinheimera,341.0
Rhizobium,421.0
Rhodobacter,503.0
Rhodococcus,583.0
Rhodoferax,236.0
Rhodomicrobium,204.0
Rhodopirellula,436.0
Rhodopseudomonas,714.0
Rhodospirillum,3096.0
Rhodothermus,807.0
Rickettsia,593.0
Rickettsiella,104.0
Riemerella,525.0
Robiginitalea,419.0
Roseburia,110433.0
Roseibium,356.0
Roseiflexus,995.0
Roseobacter,548.0
Roseovarius,229.0
Rothia,150.0
Rubrivivax,285.0
Rubrobacter,452.0
Ruegeria,323.0
Ruminiclostridium,207596.0
Ruminococcus,226490.0
Runella,1489.0
Saccharomonospora,87.0
Saccharomyces,60.0
Saccharophagus,299.0
Saccharopolyspora,195.0
Sagittula,128.0
Salinibacter,233.0
Salinisphaera,153.0
Salinispora,213.0
Salmonella,5505.0
Sanguibacter,431.0
Sarcophilus,30.0
Scardovia,699.0
Scheffersomyces,53.0
Schistosoma,90.0
Schizophyllum,61.0
Schizosaccharomyces,142.0
Sclerotinia,19.0
Sebaldella,3708.0
Segniliparus,99.0
Selaginella,283.0
Selenomonas,18854.0
Serratia,1982.0
Setaria,85.0
Shewanella,2913.0
Shigella,1449.0
Shuttleworthia,3768.0
Sideroxydans,332.0
Simkania,97.0
Simonsiella,232.0
Sinorhizobium,518.0
Slackia,20399.0
Sodalis,206.0
Solanum,386.0
Solobacterium,6198.0
Sorangium,532.0
Sordaria,46.0
Sorghum,116.0
Sphaerobacter,574.0
Sphaerochaeta,8748.0
Sphingobacterium,3378.0
Sphingobium,385.0
Sphingomonas,241.0
Sphingopyxis,84.0
Spirochaeta,3733.0
Spirosoma,1951.0
Sporosarcina,1371.0
Stackebrandtia,131.0
Staphylococcus,5676.0
Staphylothermus,68.0
Starkeya,211.0
Stenotrophomonas,517.0
Stigmatella,735.0
Streptobacillus,871.0
Streptococcus,65456.0
Streptomyces,3091.0
Streptosporangium,319.0
Strongylocentrotus,1038.0
Subdoligranulum,41145.0
Succinatimonas,9815.0
Sulfitobacter,109.0
Sulfobacillus,390.0
Sulfolobus,258.0
Sulfuricurvum,212.0
Sulfurihydrogenibium,764.0
Sulfurimonas,738.0
Sulfurospirillum,379.0
Sulfurovum,596.0
Sus,15.0
Sutterella,36312.0
Symbiobacterium,1316.0
Synechococcus,2043.0
Synechocystis,262.0
Syntrophobacter,889.0
Syntrophobotulus,6850.0
Syntrophomonas,3083.0
Syntrophothermus,1478.0
Syntrophus,891.0
Taeniopygia,60.0
Takifugu,75.0
Talaromyces,205.0
Tannerella,6826.0
Tarsius,8.0
Taylorella,356.0
Tepidanaerobacter,5770.0
Teredinibacter,416.0
Terriglobus,282.0
Tetragenococcus,789.0
Tetrahymena,985.0
Tetraodon,50.0
Tetrapisispora,21.0
Thalassiosira,375.0
Thalassobium,72.0
Thauera,367.0
Theileria,49.0
Thermaerobacter,949.0
Thermanaerovibrio,1048.0
Thermincola,4044.0
Thermoanaerobacter,14010.0
Thermoanaerobacterium,9841.0
Thermobaculum,713.0
Thermobifida,161.0
Thermobispora,182.0
Thermococcus,988.0
Thermocrinis,94.0
Thermodesulfatator,516.0
Thermodesulfobacterium,395.0
Thermodesulfobium,460.0
Thermodesulfovibrio,909.0
Thermofilum,96.0
Thermomicrobium,173.0
Thermomonospora,193.0
Thermoplasma,188.0
Thermoproteus,51.0
