COG3645,4224.0
NOG00099,4207.0
COG0551,4183.0
COG0587,4166.0
COG0008,4147.0
COG1674,4102.0
COG2333,4094.0
COG0305,4067.0
NOG02827,4065.0
COG3617,4048.0
COG0778,4030.0
COG0465,4021.0
COG3177,4007.0
COG1940,4003.0
COG0489,4000.0
COG0519,3999.0
COG0178,3995.0
COG1898,3964.0
COG0085,3958.0
COG0566,3939.0
COG0624,3929.0
COG1479,3916.0
COG1190,3913.0
COG1053,3913.0
COG2176,3903.0
COG3757,3902.0
COG0740,3899.0
COG1473,3881.0
COG1307,3872.0
COG0518,3871.0
COG1112,3865.0
COG1344,3847.0
COG1070,3802.0
COG3468,3765.0
COG0037,3747.0
COG0171,3740.0
COG1853,3710.0
COG1409,3698.0
COG0789,3695.0
COG1074,3669.0
COG1484,3663.0
COG1762,3659.0
COG0726,3655.0
COG2931,3642.0
COG0845,3631.0
COG0765,3630.0
COG0539,3620.0
COG4974,3615.0
COG0444,3590.0
COG1073,3583.0
COG3943,3575.0
COG1115,3536.0
COG1012,3525.0
COG0747,3517.0
COG0323,3502.0
COG0535,3498.0
COG0546,3461.0
COG1284,3444.0
COG1126,3434.0
COG0111,3432.0
COG1592,3429.0
COG1063,3419.0
COG0358,3415.0
COG3119,3411.0
COG0205,3407.0
COG0655,3405.0
COG4509,3403.0
COG0646,3394.0
COG0086,3393.0
COG1670,3393.0
COG1917,3386.0
COG0454,3352.0
COG0681,3351.0
COG1974,3337.0
COG1501,3321.0
COG1173,3320.0
COG2801,3292.0
COG1104,3278.0
COG0612,3266.0
COG3459,3265.0
COG0265,3261.0
COG2195,3248.0
COG1882,3243.0
COG0572,3242.0
COG0635,3226.0
COG1410,3225.0
COG1216,3214.0
COG0338,3210.0
COG0641,3200.0
COG0449,3196.0
COG4804,3189.0
COG0637,3183.0
COG0568,3183.0
COG0458,3181.0
COG0342,3181.0
COG0443,3175.0
COG0657,3173.0
COG0601,3172.0
COG1004,3145.0
COG0006,3119.0
COG1894,3110.0
COG1696,3105.0
COG2199,3098.0
COG1401,3083.0
COG0471,3063.0
COG1757,3055.0
COG3547,3052.0
COG3378,3051.0
COG1640,3034.0
COG1309,3032.0
COG0317,3032.0
COG0756,3030.0
COG1316,3026.0
COG0514,3014.0
COG4626,2998.0
COG0628,2996.0
COG0272,2985.0
COG0168,2973.0
COG0491,2972.0
COG1197,2968.0
COG0769,2964.0
COG0144,2960.0
COG4608,2937.0
COG0653,2933.0
COG1180,2925.0
COG1129,2922.0
COG1418,2905.0
COG1593,2900.0
COG0823,2875.0
COG4209,2873.0
COG0492,2872.0
COG1368,2869.0
COG0750,2868.0
COG0543,2866.0
COG0532,2854.0
COG0472,2853.0
COG1253,2840.0
COG1011,2839.0
COG0204,2832.0
COG2211,2829.0
COG0599,2801.0
COG0329,2800.0
COG3436,2797.0
COG5184,2789.0
COG0058,2772.0
COG1511,2771.0
COG0602,2768.0
COG0733,2759.0
COG4926,2757.0
COG0707,2756.0
COG1167,2754.0
COG1034,2752.0
COG0406,2746.0
COG0656,2733.0
COG3669,2709.0
COG2755,2707.0
COG1088,2698.0
COG0318,2694.0
COG0574,2690.0
COG5280,2690.0
COG1020,2683.0
COG0714,2683.0
COG0744,2682.0
COG0192,2680.0
COG0484,2680.0
COG0569,2667.0
COG0079,2667.0
COG0793,2667.0
COG0761,2655.0
COG0060,2651.0
COG2812,2648.0
COG0658,2638.0
COG1638,2638.0
NOG07089,2636.0
COG1082,2631.0
COG0191,2627.0
COG2110,2620.0
COG0341,2614.0
COG0664,2607.0
COG0019,2589.0
COG0703,2588.0
COG2509,2584.0
COG0741,2579.0
COG2730,2566.0
COG4905,2564.0
COG0667,2563.0
COG0013,2553.0
COG0119,2543.0
COG1208,2525.0
COG0169,2519.0
NOG03878,2517.0
NOG61847,2508.0
COG0381,2506.0
COG0464,2503.0
COG1943,2501.0
COG1086,2495.0
COG1187,2490.0
COG0330,2484.0
COG1160,2472.0
COG3507,2472.0
COG0520,2470.0
COG0028,2469.0
COG2017,2463.0
COG1092,2445.0
COG0787,2442.0
COG0525,2438.0
COG0766,2433.0
COG0556,2426.0
COG1211,2422.0
COG2002,2420.0
COG0495,2411.0
COG0326,2407.0
COG2059,2405.0
COG0469,2400.0
COG0527,2399.0
COG1362,2399.0
COG0591,2393.0
COG0513,2386.0
COG0042,2384.0
COG0394,2384.0
COG1198,2381.0
COG1879,2377.0
COG1546,2375.0
COG0063,2369.0
COG0608,2367.0
COG2233,2359.0
COG1033,2358.0
COG0062,2348.0
COG0679,2347.0
COG0770,2339.0
COG1209,2335.0
COG3839,2335.0
COG0084,2334.0
COG1349,2326.0
COG0426,2323.0
COG1235,2323.0
COG1045,2320.0
COG1091,2318.0
COG2003,2318.0
COG0544,2299.0
NOG19788,2298.0
COG2197,2291.0
COG1760,2290.0
COG1299,2286.0
COG0235,2285.0
COG1022,2283.0
COG0617,2283.0
COG0466,2279.0
COG0322,2278.0
COG0846,2274.0
COG0296,2268.0
COG1529,2255.0
COG2256,2252.0
COG0402,2245.0
COG1737,2235.0
COG3968,2230.0
COG1445,2228.0
COG0822,2217.0
COG1181,2217.0
COG3764,2215.0
COG0533,2214.0
COG0836,2206.0
COG0448,2204.0
COG1219,2197.0
COG0784,2187.0
COG0776,2182.0
COG0503,2182.0
COG2723,2181.0
COG1283,2177.0
COG4260,2175.0
COG0737,2173.0
COG0242,2172.0
COG0609,2171.0
COG1887,2167.0
COG1397,2165.0
COG3655,2157.0
COG0280,2154.0
COG0173,2143.0
COG3886,2138.0
COG0640,2138.0
COG0477,2137.0
COG1154,2136.0
COG1200,2134.0
COG0719,2129.0
COG1538,2124.0
COG1185,2124.0
COG0592,2120.0
COG1077,2119.0
COG3711,2114.0
COG1193,2109.0
COG3525,2102.0
COG3666,2100.0
COG2337,2092.0
NOG00972,2091.0
COG0614,2086.0
COG1725,2081.0
COG4096,2079.0
NOG61121,2079.0
COG0034,2073.0
COG0340,2072.0
COG0468,2069.0
COG0481,2066.0
COG5545,2065.0
COG1502,2060.0
COG0821,2060.0
COG1387,2056.0
COG0523,2056.0
COG1744,2054.0
COG1087,2054.0
COG0031,2051.0
COG1052,2050.0
COG1120,2048.0
COG0253,2045.0
COG0652,2042.0
COG0596,2042.0
COG1680,2041.0
COG0445,2037.0
COG5001,2036.0
COG0428,2035.0
COG1959,2026.0
COG1518,2024.0
COG2081,2022.0
COG3345,2021.0
COG0584,2020.0
COG0715,2014.0
COG0619,2013.0
COG3328,2012.0
NOG38252,2010.0
NOG19511,2010.0
COG3587,2009.0
COG0442,2008.0
COG2508,2008.0
COG0590,2006.0
COG0044,2003.0
COG2183,1997.0
COG0018,1997.0
COG2385,1995.0
COG2873,1994.0
COG1621,1989.0
COG0482,1988.0
NOG01346,1986.0
COG0698,1983.0
COG0809,1980.0
COG0668,1980.0
COG3475,1975.0
COG0607,1975.0
COG1442,1975.0
COG0243,1971.0
COG3409,1969.0
COG0194,1967.0
COG2510,1966.0
COG1217,1966.0
COG0631,1966.0
COG3842,1962.0
COG0124,1960.0
NOG09567,1960.0
COG2188,1955.0
COG1733,1954.0
COG1597,1953.0
COG0531,1953.0
COG0459,1947.0
COG0593,1946.0
COG1168,1942.0
COG1482,1939.0
COG0782,1939.0
COG2890,1938.0
COG0172,1936.0
COG1388,1934.0
COG0215,1933.0
COG0101,1930.0
COG0129,1928.0
COG0162,1928.0
COG0842,1928.0
COG0346,1927.0
COG1783,1922.0
COG0017,1910.0
COG2204,1906.0
COG0053,1903.0
COG0024,1900.0
COG1301,1900.0
COG0773,1899.0
COG0282,1899.0
COG1134,1897.0
COG0696,1894.0
COG0009,1894.0
COG0420,1893.0
COG0139,1889.0
COG3829,1887.0
COG0166,1881.0
COG3958,1877.0
COG1058,1870.0
COG1116,1869.0
COG0563,1867.0
COG0758,1865.0
COG0562,1859.0
COG3537,1858.0
COG0190,1856.0
COG1408,1854.0
NOG00179,1854.0
COG0201,1853.0
COG0036,1849.0
COG0682,1849.0
COG0223,1848.0
COG0347,1845.0
COG0304,1845.0
COG0324,1842.0
COG1979,1841.0
COG0820,1839.0
COG0149,1839.0
COG0595,1832.0
COG1186,1831.0
COG3959,1831.0
COG0275,1830.0
COG0622,1827.0
COG0115,1825.0
COG1453,1825.0
COG0497,1825.0
COG0004,1823.0
COG0486,1818.0
COG0606,1818.0
COG2759,1818.0
COG0126,1815.0
COG0180,1814.0
COG1918,1807.0
COG0175,1807.0
COG0343,1803.0
COG0112,1802.0
COG1968,1802.0
COG1883,1800.0
COG0142,1800.0
COG1057,1799.0
COG0618,1797.0
COG2606,1796.0
COG0334,1793.0
COG1172,1793.0
COG0460,1793.0
COG0078,1790.0
COG3845,1786.0
COG0504,1785.0
COG0735,1785.0
COG1702,1784.0
COG0012,1782.0
COG2080,1780.0
COG0327,1776.0
COG0104,1771.0
COG1695,1771.0
COG1682,1769.0
COG0050,1768.0
COG0558,1768.0
COG4859,1767.0
COG0452,1766.0
COG2205,1760.0
COG1874,1756.0
COG1106,1756.0
COG0771,1755.0
COG0462,1747.0
COG0313,1746.0
COG0557,1743.0
COG0167,1742.0
COG0206,1740.0
COG0367,1739.0
COG1048,1735.0
COG0216,1734.0
COG0057,1733.0
COG0285,1732.0
COG0541,1729.0
COG0706,1728.0
COG0237,1725.0
COG0350,1720.0
COG0226,1719.0
COG2255,1717.0
COG4166,1711.0
COG0148,1709.0
COG3857,1708.0
COG1985,1706.0
COG0498,1704.0
COG4584,1697.0
COG2131,1695.0
COG1321,1688.0
COG1228,1681.0
COG1195,1681.0
COG0281,1680.0
COG0127,1679.0
NOG00480,1676.0
COG1164,1676.0
COG0536,1670.0
COG1205,1670.0
COG0812,1665.0
COG2220,1664.0
COG2025,1661.0
COG1506,1660.0
COG0511,1658.0
COG0537,1657.0
COG1203,1651.0
COG0015,1651.0
COG0016,1647.0
COG1951,1646.0
COG1570,1643.0
COG0140,1643.0
COG2843,1642.0
COG1960,1639.0
COG0297,1637.0
COG1488,1636.0
COG2407,1635.0
COG0613,1635.0
COG0803,1632.0
COG0336,1631.0
COG1162,1629.0
COG4219,1628.0
COG0164,1626.0
COG0153,1625.0
COG0195,1623.0
COG1199,1621.0
COG0128,1619.0
COG0030,1619.0
COG0840,1619.0
COG1982,1618.0
COG0245,1616.0
NOG06038,1613.0
COG0363,1612.0
COG0177,1611.0
COG0423,1604.0
NOG17130,1602.0
COG0202,1600.0
COG0107,1600.0
COG0283,1598.0
NOG04681,1597.0
COG0552,1596.0
COG0600,1594.0
COG1838,1594.0
COG0232,1594.0
COG1179,1593.0
COG0439,1589.0
NOG06203,1586.0
COG1159,1584.0
COG2184,1584.0
COG0456,1582.0
COG0357,1580.0
COG0056,1580.0
COG0020,1579.0
COG0138,1578.0
COG0077,1576.0
COG1876,1576.0
COG0671,1576.0
COG0352,1576.0
COG0251,1570.0
COG3437,1567.0
COG2768,1565.0
COG3688,1561.0
COG0108,1560.0
COG0687,1558.0
COG0130,1557.0
COG0071,1554.0
NOG00810,1553.0
NOG212381,1553.0
COG1214,1549.0
COG0332,1546.0
COG3706,1542.0
COG1451,1541.0
COG1066,1538.0
COG0675,1537.0
COG0136,1535.0
COG1477,1535.0
COG0264,1533.0
COG2239,1524.0
COG1802,1523.0
COG5016,1521.0
COG0571,1519.0
COG0475,1515.0
COG0683,1515.0
COG4656,1514.0
COG0807,1514.0
COG1376,1514.0
COG0241,1512.0
COG0039,1509.0
COG0554,1506.0
COG0055,1502.0
COG0165,1502.0
COG1363,1497.0
COG3533,1494.0
COG2186,1486.0
COG0193,1483.0
COG1846,1482.0
COG0639,1481.0
COG0295,1480.0
COG0196,1478.0
COG5434,1475.0
COG5279,1473.0
COG0473,1473.0
COG1249,1471.0
COG3481,1471.0
COG0240,1466.0
COG0065,1463.0
COG2826,1461.0
COG1177,1460.0
COG0151,1460.0
COG0576,1459.0
COG0855,1457.0
COG0090,1455.0
COG1774,1454.0
COG1966,1452.0
COG0691,1452.0
COG0764,1451.0
COG1490,1451.0
COG0117,1449.0
COG2206,1447.0
COG0038,1445.0
COG0217,1445.0
COG0250,1444.0
COG0277,1440.0
COG2252,1440.0
COG0528,1439.0
COG1215,1432.0
COG0743,1428.0
COG3727,1427.0
COG0575,1423.0
COG1629,1423.0
COG0353,1423.0
COG4695,1422.0
COG0337,1417.0
NOG58177,1417.0
COG0052,1416.0
COG4603,1415.0
COG1713,1412.0
COG0231,1411.0
COG2071,1409.0
COG1896,1408.0
COG2262,1404.0
COG0248,1401.0
COG0209,1398.0
COG0218,1397.0
COG0082,1392.0
COG1117,1392.0
COG0116,1392.0
COG2070,1392.0
COG1624,1390.0
COG0233,1389.0
COG1293,1388.0
COG1171,1388.0
COG0632,1388.0
COG0427,1387.0
COG0847,1378.0
COG1820,1378.0
COG1925,1374.0
COG4992,1374.0
COG0220,1374.0
COG2984,1371.0
COG0796,1371.0
COG1161,1371.0
COG1739,1371.0
COG0081,1370.0
COG3513,1370.0
COG0014,1370.0
COG1576,1367.0
COG1151,1360.0
COG0319,1360.0
COG1522,1359.0
COG0262,1359.0
COG1932,1358.0
COG1335,1357.0
COG5632,1357.0
COG0035,1356.0
COG0359,1356.0
COG4962,1356.0
COG0662,1355.0
COG1079,1355.0
NOG00382,1354.0
COG0816,1352.0
COG1521,1352.0
COG1775,1352.0
COG2357,1352.0
COG0207,1352.0
COG2208,1350.0
NOG00461,1350.0
COG2242,1348.0
COG0097,1347.0
COG0634,1347.0
COG0424,1347.0
NOG14571,1346.0
COG2884,1344.0
COG1541,1344.0
COG0328,1344.0
NOG08156,1344.0
COG1178,1343.0
COG0061,1343.0
NOG01123,1341.0
COG1403,1341.0
COG4948,1341.0
COG3773,1339.0
COG0372,1335.0
COG0088,1334.0
COG2086,1334.0
COG2720,1332.0
COG3979,1332.0
COG0137,1327.0
COG3712,1327.0
COG1947,1327.0
COG0344,1325.0
COG0152,1322.0
COG0505,1322.0
COG1937,1317.0
COG0693,1317.0
COG0274,1316.0
COG0615,1316.0
COG0742,1313.0
COG0411,1313.0
COG0685,1312.0
COG0502,1311.0
COG0252,1311.0
NOG01848,1309.0
COG1262,1309.0
COG5002,1308.0
COG3534,1308.0
COG1694,1307.0
COG0669,1306.0
COG0581,1304.0
COG0087,1302.0
COG0410,1301.0
COG4177,1298.0
COG0331,1297.0
COG1971,1297.0
COG1466,1296.0
COG0383,1295.0
COG1080,1295.0
COG3299,1294.0
COG0775,1293.0
COG0300,1293.0
NOG01611,1292.0
COG0522,1291.0
COG0125,1291.0
COG0802,1291.0
COG0700,1289.0
COG0598,1289.0
COG0150,1288.0
COG0345,1288.0
COG3693,1287.0
COG0559,1286.0
COG0351,1285.0
COG2274,1285.0
NOG03632,1285.0
COG0800,1284.0
COG1296,1283.0
COG0708,1280.0
COG2264,1278.0
COG1393,1276.0
COG0573,1276.0
COG0092,1275.0
COG0289,1274.0
COG0648,1274.0
COG1840,1274.0
COG0246,1267.0
COG1302,1266.0
COG0416,1265.0
COG2267,1264.0
COG4123,1264.0
COG0049,1262.0
COG1323,1254.0
COG2273,1253.0
COG1636,1253.0
COG4750,1251.0
COG0540,1248.0
NOG02036,1248.0
COG1530,1247.0
COG1660,1246.0
COG2241,1245.0
COG0154,1244.0
COG0290,1242.0
COG0284,1241.0
COG0219,1240.0
COG0122,1239.0
COG0174,1238.0
NOG55962,1238.0
COG0131,1238.0
COG2327,1237.0
COG3292,1235.0
COG2177,1234.0
COG1561,1234.0
COG1194,1234.0
NOG11497,1233.0
COG0236,1233.0
COG1559,1233.0
COG1385,1231.0
COG2200,1231.0
COG1929,1227.0
COG0200,1226.0
COG0094,1226.0
COG3467,1222.0
COG1847,1221.0
COG2315,1221.0
COG3546,1219.0
COG0692,1219.0
COG0103,1217.0
COG0325,1217.0
COG0858,1215.0
NOG13935,1215.0
COG4108,1211.0
COG1234,1209.0
COG3887,1208.0
COG0396,1208.0
NOG07385,1206.0
COG0224,1205.0
COG2172,1204.0
COG2214,1204.0
COG4225,1204.0
COG2819,1203.0
COG3976,1202.0
COG2721,1200.0
COG0197,1199.0
COG1035,1199.0
COG1040,1198.0
NOG00018,1197.0
COG0794,1197.0
COG1523,1195.0
NOG11639,1195.0
COG2355,1192.0
COG1464,1190.0
COG1060,1190.0
COG4799,1189.0
COG0102,1189.0
COG1461,1186.0
COG1649,1185.0
COG0792,1185.0
COG0301,1184.0
COG1496,1182.0
COG5377,1179.0
NOG09578,1177.0
COG3561,1173.0
COG2099,1172.0
NOG02831,1170.0
COG2715,1169.0
COG0781,1168.0
COG0040,1168.0
COG0096,1168.0
COG1176,1166.0
COG0098,1166.0
COG0247,1166.0
COG2848,1163.0
COG0433,1163.0
COG0801,1162.0
COG1158,1162.0
COG0234,1161.0
COG3681,1161.0
COG0299,1161.0
COG4658,1158.0
COG1420,1158.0
NOG10832,1157.0
COG2876,1157.0
COG4100,1156.0
COG1704,1155.0
COG0100,1153.0
COG0461,1153.0
COG2885,1152.0
COG0799,1152.0
COG0203,1151.0
COG1922,1150.0
COG0002,1150.0
COG0361,1147.0
COG1101,1147.0
COG0738,1147.0
COG0292,1146.0
COG0048,1146.0
COG0335,1146.0
NOG09289,1145.0
COG1481,1143.0
COG0080,1142.0
COG1705,1142.0
COG0141,1140.0
COG1351,1136.0
COG0198,1134.0
COG4120,1132.0
COG3550,1132.0
COG1654,1132.0
COG3444,1131.0
COG0212,1131.0
COG3716,1130.0
NOG39676,1129.0
COG2610,1129.0
NOG36531,1129.0
COG3830,1129.0
COG0256,1129.0
COG0156,1128.0
COG0560,1127.0
COG1893,1126.0
COG1792,1126.0
COG2304,1126.0
COG0356,1124.0
COG4983,1123.0
COG0099,1121.0
COG0548,1121.0
COG0093,1120.0
COG1386,1120.0
COG0091,1118.0
NOG05192,1117.0
COG0777,1117.0
COG4667,1116.0
COG0066,1115.0
COG0263,1115.0
COG0147,1113.0
COG5585,1112.0
COG1994,1109.0
COG2000,1107.0
COG1555,1107.0
COG0244,1107.0
COG1242,1105.0
COG1108,1103.0
COG0051,1103.0
COG1574,1103.0
COG0825,1102.0
COG1055,1102.0
COG3715,1100.0
COG0704,1099.0
COG0360,1095.0
COG4771,1095.0
COG0064,1093.0
COG1354,1093.0
COG2240,1093.0
COG4485,1091.0
COG1155,1091.0
COG3774,1088.0
COG1269,1088.0
COG1975,1088.0
COG1288,1087.0
COG0007,1080.0
NOG47864,1079.0
COG0228,1077.0
COG1970,1076.0
COG1897,1075.0
NOG01009,1073.0
COG3291,1071.0
COG1905,1071.0
COG3663,1071.0
COG0779,1070.0
COG0760,1067.0
COG0089,1066.0
COG0261,1066.0
COG4868,1066.0
COG0294,1065.0
COG3754,1064.0
COG3594,1064.0
COG3472,1064.0
COG1051,1063.0
COG1804,1062.0
COG0186,1062.0
COG1414,1061.0
COG2878,1061.0
COG1189,1061.0
NOG00312,1061.0
NOG03032,1060.0
COG0041,1060.0
COG3848,1058.0
COG2856,1054.0
NOG00981,1053.0
COG1459,1053.0
COG0859,1052.0
COG3383,1048.0
COG4464,1048.0
NOG00136,1048.0
COG1156,1047.0
COG1641,1045.0
COG0225,1045.0
COG3872,1045.0
COG0184,1044.0
COG2804,1044.0
COG1236,1040.0
COG0806,1039.0
COG1381,1039.0
COG3275,1038.0
COG3464,1037.0
COG2001,1035.0
COG0005,1035.0
COG0371,1032.0
COG1227,1032.0
COG2966,1032.0
NOG92572,1031.0
COG0287,1031.0
COG1544,1030.0
COG2008,1029.0
COG0118,1029.0
COG4823,1029.0
COG2323,1028.0
NOG41036,1028.0
COG0348,1026.0
NOG01649,1025.0
COG1121,1025.0
COG0589,1024.0
COG0303,1022.0
COG3333,1022.0
COG1596,1022.0
COG0185,1021.0
COG0106,1021.0
COG1247,1021.0
COG0440,1021.0
COG1752,1021.0
COG2159,1017.0
COG1105,1017.0
COG1866,1013.0
COG1611,1008.0
COG3646,1007.0
COG2340,1007.0
COG0222,1007.0
COG0817,1006.0
COG3858,1003.0
COG1476,1003.0
NOG08821,1003.0
COG2364,1002.0
COG0211,1001.0
COG1135,998.0
COG2309,998.0
COG4930,996.0
COG1024,996.0
COG0677,993.0
COG0659,993.0
COG1188,993.0
COG3321,993.0
NOG07749,993.0
NOG03773,990.0
COG1313,989.0
COG1773,988.0
NOG01200,988.0
COG3708,988.0
COG1015,987.0
COG0545,987.0
NOG03333,985.0
NOG05881,980.0
COG2088,979.0
COG1884,979.0
COG4660,979.0
COG0665,978.0
NOG101208,976.0
COG4468,976.0
NOG10277,975.0
COG2502,975.0
COG0757,974.0
COG4632,974.0
NOG01467,974.0
COG3808,969.0
COG1438,968.0
COG4912,966.0
COG2344,965.0
COG4978,965.0
COG1281,964.0
NOG70388,960.0
NOG79057,959.0
NOG00672,958.0
NOG11267,958.0
COG0059,957.0
NOG41045,957.0
COG0579,956.0
NOG07384,956.0
COG2348,954.0
COG2376,953.0
NOG01781,953.0
COG4186,952.0
COG3315,951.0
COG4824,951.0
COG4657,950.0
COG1619,949.0
NOG07842,947.0
COG1533,946.0
COG1026,944.0
COG1285,943.0
COG0597,943.0
NOG48404,942.0
COG0238,940.0
COG3855,938.0
COG3875,936.0
COG1206,934.0
NOG00644,931.0
NOG01922,926.0
COG1799,926.0
COG0530,926.0
NOG50254,922.0
NOG04320,922.0
COG1939,920.0
COG1803,919.0
COG2866,916.0
COG4206,915.0
COG1250,915.0
COG1434,914.0
COG2820,913.0
COG4690,910.0
COG1327,907.0
COG1322,905.0
COG0718,905.0
NOG02111,900.0
COG1295,896.0
COG0510,896.0
COG0183,896.0
COG3935,895.0
NOG30696,894.0
COG3601,892.0
NOG05478,892.0
COG3705,891.0
COG2194,891.0
COG5009,890.0
COG1539,890.0
COG2740,888.0
NOG00279,887.0
COG4231,884.0
COG0813,883.0
COG1305,882.0
COG0133,881.0
COG3049,881.0
COG3314,880.0
COG1573,879.0
COG3682,879.0
COG0254,879.0
NOG30675,879.0
COG4822,878.0
COG3884,878.0
NOG07441,876.0
NOG51518,876.0
NOG08555,876.0
COG1272,876.0
COG2893,874.0
NOG34330,874.0
COG2985,874.0
COG1493,873.0
NOG87500,873.0
COG3392,872.0
COG1083,872.0
COG4951,870.0
COG0229,869.0
NOG00681,869.0
COG2247,869.0
COG0279,869.0
COG1207,869.0
COG2805,869.0
COG0476,868.0
NOG51448,867.0
NOG42416,867.0
COG1672,866.0
COG0759,865.0
COG4122,865.0
COG1001,864.0
NOG02713,864.0
COG3944,863.0
COG3270,863.0
COG2011,862.0
COG4866,861.0
COG4193,860.0
COG3212,860.0
NOG12085,859.0
NOG00088,856.0
NOG00535,855.0
COG3023,855.0
COG3760,854.0
NOG02363,853.0
COG2373,853.0
COG2384,852.0
COG2185,851.0
NOG05945,851.0
NOG01697,850.0
COG4728,850.0
COG2179,850.0
COG0021,849.0
NOG27821,848.0
COG0616,847.0
COG3103,846.0
COG3973,845.0
NOG01415,845.0
COG0849,844.0
NOG03660,843.0
NOG02227,842.0
NOG18658,840.0
NOG06896,835.0
COG1210,834.0
NOG01307,834.0
COG1904,833.0
COG0647,833.0
COG1268,833.0
COG1778,829.0
COG4625,824.0
COG1854,820.0
COG2894,820.0
COG2302,819.0
COG0312,818.0
COG1114,818.0
COG4496,818.0
COG1486,817.0
COG1364,817.0
COG1312,816.0
COG1221,816.0
COG1690,816.0
COG4277,815.0
COG0538,814.0
COG1435,814.0
COG5520,814.0
COG3649,813.0
NOG02455,813.0
COG5519,813.0
COG0512,812.0
NOG33980,812.0
COG2738,810.0
NOG47106,810.0
COG0213,809.0
COG4227,808.0
COG1587,807.0
COG1492,807.0
NOG14745,802.0
COG0501,802.0
COG1394,801.0
COG0135,801.0
COG1564,801.0
NOG35516,800.0
COG0811,799.0
NOG01935,799.0
COG3181,798.0
COG3728,797.0
COG1720,795.0
COG4677,794.0
COG0824,794.0
COG0422,794.0
COG1089,793.0
COG3854,793.0
COG1508,792.0
COG1243,792.0
NOG65634,788.0
COG2605,787.0
COG0134,785.0
COG2739,783.0
NOG00666,783.0
NOG64437,780.0
NOG12195,780.0
COG0521,777.0
NOG13151,776.0
COG0701,776.0
NOG48681,776.0
COG2109,775.0
COG4472,774.0
COG4826,772.0
COG0159,771.0
COG0157,770.0
COG0176,770.0
COG4928,769.0
COG0302,769.0
NOG51563,768.0
COG0470,767.0
NOG34517,766.0
COG3933,765.0
COG0365,765.0
COG1534,765.0
COG0075,763.0
COG3090,762.0
COG2731,761.0
COG2855,760.0
COG2073,759.0
COG0547,759.0
COG0549,756.0
COG1610,755.0
COG2145,754.0
NOG01731,753.0
COG1278,753.0
COG4870,752.0
NOG01637,751.0
COG1768,751.0
COG1785,751.0
COG1277,747.0
NOG03950,745.0
NOG04055,744.0
COG4716,744.0
NOG04916,743.0
COG0651,743.0
COG1366,743.0
NOG01925,742.0
COG0705,742.0
NOG19646,742.0
COG1957,741.0
COG1455,741.0
COG1357,741.0
COG0199,740.0
COG0010,739.0
COG5281,739.0
COG3950,738.0
