eggNOG,n,post_prob_Firmicutes,post_prob_Gamma
NOG81397,3.0,0.0050017665808609925,0.005274897492027981
NOG25613,2.0,0.0049986880006140525,0.0035061452460067623
COG3216,1.0,0.004996729409741022,0.0034123909129029997
COG3307,1.0,0.00499265169816346,0.003924097037684536
NOG212639,1.0,0.004990292553354917,0.005051868196431972
NOG108293,1.0,0.004984883297767667,0.0035278615941054664
NOG30145,1.0,0.00498219926979856,0.003924087976763797
NOG85704,1.0,0.004976309994736597,0.005035124172839761
NOG227197,2.0,0.004972678475165169,0.0015341582458201191
NOG78174,1.0,0.004971375283668915,0.003924086694590636
NOG214662,2.0,0.004967033535865878,0.0031400215695083396
NOG82708,1.0,0.004966504053017759,0.00392408604005227
NOG88883,1.0,0.004965744448128911,0.003924086610484614
NOG05758,1.0,0.0049621764763717515,0.003924291436845954
COG1182,3.0,0.004956451748728475,0.00061675338571959
NOG212027,1.0,0.004953848807264488,0.014224229450071298
NOG22615,1.0,0.004952395825677206,0.005018408881373645
NOG39936,1.0,0.004952330286448359,0.005018556226139154
NOG122121,1.0,0.0049521635596072805,0.005018410052684968
NOG138397,1.0,0.004950419067843571,0.005095606291977978
NOG212281,1.0,0.004946410027314008,0.004968652665820747
NOG206280,1.0,0.0049415276868849225,0.00392437231820679
NOG219140,2.0,0.004938481649790464,0.005069852707838933
NOG64251,4.0,0.00493586613139407,0.005205173899331871
NOG114210,2.0,0.004930847459251271,0.0015576561440381069
NOG42281,2.0,0.004929634172153329,0.002769530904199855
NOG108397,1.0,0.004929143132292749,0.003924087976053042
NOG128780,1.0,0.004926859963808598,0.003925166393677143
NOG219216,1.0,0.004922583284082794,0.003924092316931668
NOG189006,1.0,0.004922032993257574,0.004379176488643057
NOG99126,2.0,0.004921969560429671,0.005052171764284488
NOG41137,1.0,0.00491967283231343,0.005051863161990083
NOG166837,1.0,0.004915236649677801,0.003924088603688381
NOG186959,1.0,0.004910296653394632,0.003924267725178315
NOG18836,1.0,0.00490542484073583,0.005019336962056355
NOG179020,1.0,0.004904408171698039,0.004968646064146293
NOG32025,1.0,0.00490321291242366,0.004968643147216903
NOG224747,1.0,0.004903062620429179,0.004968661465241551
NOG00534,1.0,0.004902305699177525,0.003924762488775037
COG0170,1.0,0.004897821405444702,0.00490304609191988
NOG21809,2.0,0.004895684156534707,0.0015341265729254382
NOG206099,2.0,0.004889248153724879,0.0015374319229829964
NOG01410,3.0,0.0048870111813103185,0.005085595690611242
NOG07022,1.0,0.004886787077329086,0.0049521612018254835
NOG114288,2.0,0.004884594047858618,0.004148626070451725
NOG44488,1.0,0.004881277834995038,0.003925154221522649
NOG55043,1.0,0.004878602463364371,0.003924087821753007
NOG216436,2.0,0.004873848382782727,0.004968640803825592
NOG46199,1.0,0.0048717574043498245,0.006734044598744636
NOG15052,1.0,0.004870127273974292,0.003924086446126438
NOG15907,1.0,0.004868968341268469,0.003924751900014442
NOG60065,1.0,0.004868171009759068,0.004886784061489053
NOG07346,1.0,0.004866248622216599,0.0039350711889127934
COG3868,1.0,0.004865076105633845,0.004891031314729417
COG1930,2.0,0.004864919853445655,0.00496864059933087
NOG03420,1.0,0.004860606359229699,0.004280610901181269
NOG48373,1.0,0.004860434128066427,0.003924976569025363
NOG139152,1.0,0.004859164436457602,0.0039242083617089885
NOG82518,2.0,0.004849840694859852,0.0015341784197346953
NOG31330,1.0,0.0048496542804326885,0.004649290505016015
NOG34924,1.0,0.0048429596299244876,0.003927380838749981
NOG75083,1.0,0.004842314147708239,0.003925500903495638
NOG214259,1.0,0.004839573087484932,0.004083903087977934
NOG50787,1.0,0.004838617734465261,0.004907404958447666
NOG218984,2.0,0.0048347587843907535,0.001534356126723732
NOG116944,1.0,0.004832859464649821,0.00479044155056929
NOG57107,2.0,0.004829614372056655,0.00353127669804197
NOG143787,1.0,0.004827791043259817,0.003924217603901203
NOG217397,1.0,0.004826273895735171,0.004078128787432667
NOG00647,1.0,0.0048242135786984415,0.00768911528469463
NOG128836,1.0,0.004820191961220937,0.004393774620180136
COG4821,1.0,0.004817452010721008,0.0039292434214487516
NOG58752,1.0,0.004816879399534987,0.003924086054850432
NOG07339,1.0,0.0048122743096432495,0.003959977124502633
NOG160359,1.0,0.004806512037076485,0.02168310635280557
NOG02377,1.0,0.004806404150566305,0.004870573588075968
NOG41119,1.0,0.004806305585324059,0.004870576026590103
NOG86654,2.0,0.004806266772092463,0.004935734772834064
NOG163649,1.0,0.00480462163182625,0.004822283393290522
NOG64550,1.0,0.004799525139006109,0.0035161721071649736
NOG58172,1.0,0.004796884832470591,0.003924086053843022
COG2135,3.0,0.004796407772005811,4.077003409587294e-05
COG5373,1.0,0.004794492328929913,0.003928456387549901
NOG80997,2.0,0.004791197591254389,0.004985180320721735
NOG182554,1.0,0.0047909882840220935,0.004727074395230881
NOG29991,1.0,0.004785629950989588,0.004475588360724748
NOG58528,1.0,0.004784366879269028,0.003924093600386955
NOG201425,1.0,0.0047773811919597535,0.004838633723461159
NOG191016,1.0,0.004774705537155341,0.004822262535954684
NOG06793,1.0,0.0047721354075843095,0.0024383299462499087
NOG106372,1.0,0.004769953534503828,0.003924086131037818
NOG171577,1.0,0.004769953534503828,0.003924086131037818
NOG219454,1.0,0.004766084851650501,0.003924114309810076
NOG35688,2.0,0.004762323406940469,0.0005979100958531623
NOG47050,1.0,0.004759481213561476,0.003924246927149785
NOG214504,2.0,0.004759171981926448,0.00488681767641046
NOG123794,1.0,0.0047577239832311356,0.004542376753460125
NOG189969,1.0,0.004757439491045903,0.003939949721196063
NOG215463,1.0,0.004754873284946176,0.004109104559368352
NOG104532,1.0,0.004753215714237387,0.004807225904685783
NOG122695,2.0,0.004746837211617689,0.0031504407844910216
NOG162575,1.0,0.004744965042221772,0.004806281633228846
NOG75475,1.0,0.004744438704305331,0.0039240860713791684
NOG117867,1.0,0.00473813993003152,0.003924086197479261
NOG163913,1.0,0.004737170232128612,0.003926583818167898
NOG93827,1.0,0.004731448588427535,0.004774430071809236
NOG29702,1.0,0.004729293738755734,0.004790323868629885
NOG58536,1.0,0.004727419115696743,0.0047753781283007704
NOG98933,1.0,0.004726478255714911,0.004409002202956963
NOG89197,1.0,0.0047215191607951805,0.003924086989089104
NOG70699,1.0,0.004720621575175458,0.003925847980706506
NOG189857,2.0,0.004717839743322006,0.003517838660186768
NOG02732,2.0,0.00471735692597874,0.004742805081775535
NOG18843,1.0,0.00471371570995069,0.0039241130475147915
NOG60956,1.0,0.004710440142698692,0.003924094872935472
NOG65493,1.0,0.004710440142698692,0.003924094872935472
NOG64769,1.0,0.004708453000903105,0.003924090366647548
NOG45190,1.0,0.004701069237343285,0.0039240986820807365
NOG102557,2.0,0.00470027336936809,0.004870590059985141
NOG125700,2.0,0.004697222466102404,0.004822276750122349
NOG74451,1.0,0.004692635944875177,0.004557383451486942
COG3126,1.0,0.004687360085648456,0.003924088256599065
NOG215096,2.0,0.004685354029553502,0.004603076331074817
NOG96167,1.0,0.00468154876921577,0.003924825964084098
COG5316,1.0,0.004681118038793086,0.003924087527562704
NOG83463,2.0,0.004680318490569674,0.004806477714350441
NOG12553,2.0,0.004670044671307154,0.004423314188776826
NOG187180,1.0,0.004668801352436505,0.003924092979157216
NOG230558,1.0,0.004667077659716436,0.003924166436391988
NOG96419,1.0,0.004666492238901587,0.004727070000757484
NOG56928,2.0,0.004664909779452287,0.0008761883720694034
NOG16084,2.0,0.0046629600655959625,0.004870572013445779
NOG78858,1.0,0.0046557847232274446,0.003924619927301975
COG1085,1.0,0.0046549622786863434,0.003930938415183877
COG0011,1.0,0.004653902511665915,0.004712736023128894
NOG08704,1.0,0.0046498832082384235,0.016916796641149957
NOG10175,1.0,0.0046491587298804265,0.003924179925986022
NOG03395,1.0,0.004648129324525512,0.003926784686678791
NOG46832,1.0,0.00464326224102274,0.00392581907163922
NOG06627,1.0,0.004636369671452043,0.004695850984190766
NOG109589,1.0,0.004630318740875197,0.003925246178722182
COG3560,2.0,0.004629235211595013,0.0047428061360534545
NOG40918,3.0,0.004626945587390743,0.004664648938538248
NOG100917,1.0,0.004622313643448008,0.003924254875951143
NOG81103,4.0,0.004620938211465142,0.0027384915686514575
NOG27147,1.0,0.004619698435523256,0.006073157643179131
NOG15621,1.0,0.004619071934129372,0.004680550418347317
NOG87331,1.0,0.004618505613251803,0.0046802061942934885
NOG74995,1.0,0.004618402583150617,0.004877657998139251
NOG15379,2.0,0.004616085175485258,0.015919902028521244
NOG201802,3.0,0.004607631458881309,0.002803955212246279
NOG21001,2.0,0.004603039350768003,0.003562383489793879
NOG53049,1.0,0.004601318284242829,0.004633778317650704
NOG09475,1.0,0.004599676152430785,0.003962568671250715
COG3710,1.0,0.004593331307188636,0.003928627717639144
COG5579,2.0,0.004590964366815852,0.0005949209669665244
NOG82954,3.0,0.004582742807311577,0.0060757861059043475
NOG64009,1.0,0.004582347017036924,0.00461904671176376
NOG58086,1.0,0.004581706527263402,0.003924086159340912
NOG119925,1.0,0.004580652478714345,0.003924088931757843
NOG50761,1.0,0.004579682337379837,0.004618372572760472
NOG208606,1.0,0.004578921990154455,0.0039246690430968885
NOG39039,1.0,0.0045772315226363,0.0039241228143476435
NOG104025,1.0,0.004576100820314177,0.003924138639486097
NOG231141,1.0,0.004574484803640417,0.003924095238485721
NOG213216,1.0,0.00457286147608069,0.003924086118392514
NOG212221,1.0,0.004571971192121483,0.0020957563222769485
NOG09913,1.0,0.004569451453948142,0.003924086153487527
NOG59064,1.0,0.004565353335479603,0.003946254511383855
NOG105412,1.0,0.004562820057019787,0.00492440305369524
NOG15696,1.0,0.0045598652664150295,0.0039258561470482895
NOG52182,1.0,0.004558353139417933,0.004097546639697622
NOG02382,2.0,0.004555542827710104,0.002162444268893519
NOG19226,1.0,0.004553346848754293,0.0035278438072567733
NOG01801,2.0,0.004546549438374112,0.002624751472733053
NOG216843,1.0,0.004545902773857011,0.004603259854681515
NOG30406,1.0,0.004542863959499802,0.027663754387274423
NOG76158,1.0,0.004539117429676231,0.004572717375769778
NOG79079,1.0,0.004529965598791488,0.004069209999026174
NOG24801,1.0,0.004529669227868885,0.004335719887556853
NOG02157,2.0,0.004527218182096792,0.00464919730070036
NOG124824,1.0,0.004527190016785197,0.004587778019975196
NOG71991,1.0,0.004525182514979856,0.003924315105804797
NOG51818,2.0,0.004522554199959075,0.0123748554770409
NOG49141,1.0,0.004521538002365276,0.00392574680787278
NOG16454,1.0,0.004521538002365276,0.00392574680787278
NOG31649,1.0,0.004515011917960047,0.003924086103148
NOG101304,1.0,0.004513740503704948,0.02125568599445614
NOG14452,1.0,0.004512068697753721,0.003924086085746895
NOG119889,1.0,0.00451096515917526,0.004561229037826527
NOG00818,1.0,0.004507498677577566,0.004437794665283852
NOG29262,1.0,0.004507498677577566,0.004437794665283852
NOG68524,1.0,0.004506713246725668,0.00394783981223678
NOG110836,2.0,0.0045002170546247005,0.0656820880868292
NOG14523,2.0,0.0044985871652117836,0.004681988174398309
NOG88404,1.0,0.004497626071266612,0.004557381069773328
NOG214642,1.0,0.004495636460980535,0.0039241605955061525
COG4916,1.0,0.004494130377062973,0.0020292689695697525
NOG33012,2.0,0.00449376576015228,0.0031984646165755157
NOG30326,1.0,0.004488900548419425,0.003924091482374353
NOG121893,1.0,0.00448779791943796,0.003924784330109232
NOG213883,2.0,0.004482270220632974,0.00460304939766609
NOG45461,1.0,0.004482269381406715,0.004542258348258546
NOG42594,2.0,0.004480751789516174,0.0035161743926742733
NOG215369,1.0,0.004478940558953995,0.003925003352198491
NOG218909,1.0,0.004474319854029089,0.00393437129815017
NOG219909,1.0,0.004468378771439754,0.0039271270514352535
NOG225061,1.0,0.0044655388189732996,0.003924121907536804
NOG01796,1.0,0.004462280434465532,0.004512163783949948
NOG215408,2.0,0.004461235570992736,0.0035454925677015085
NOG79511,1.0,0.004458391021581656,0.00392650766520316
NOG189766,1.0,0.004453218969327705,0.003924090067821821
NOG02962,1.0,0.004452597025137535,0.004512197221572479
NOG30262,1.0,0.0044525685259200155,0.0045470154651562735
NOG05867,1.0,0.004445189303158334,0.003925246226170837
NOG75236,1.0,0.004439289962357248,0.003924200364167705
NOG183362,1.0,0.004438284695170156,0.004503918289706417
NOG26120,1.0,0.004437725113965483,0.003924369788380022
NOG43281,1.0,0.004428296409505358,0.004351239513585078
NOG22361,3.0,0.004424128302710658,0.00460306170002038
NOG71695,1.0,0.0044230715835799446,0.004482299327718082
NOG11506,1.0,0.004419559213533938,0.005076225229115948
NOG14894,2.0,0.004413111058771331,0.004553547228366402
NOG124989,2.0,0.004412544602532416,0.003008081629444041
NOG73648,2.0,0.0044118182929000415,0.003504601434439151
NOG14108,1.0,0.004408654044153193,0.00392408623948392
NOG105383,1.0,0.004408491161483718,0.004467393017828644
COG1857,2.0,0.004408487664604171,0.001903232679277015
NOG198533,1.0,0.00440339889550181,0.0039240901318156225
NOG33244,1.0,0.004402742770183065,0.0043948976139598665
NOG217638,1.0,0.004390305324966052,0.004838023264338375
COG1578,1.0,0.004388505042634959,0.004350158034167262
NOG33615,1.0,0.004386259667137533,0.003930782794680716
COG3701,1.0,0.004384771253111627,0.003924088618809753
COG4768,1.0,0.004380872439137452,0.003924145931938544
NOG72149,1.0,0.004375768885766629,0.003924119574899841
NOG140288,1.0,0.004375491794165489,0.003924086355238743
COG3741,1.0,0.00437295460973991,0.004423074449531549
NOG10735,1.0,0.004364761014771698,0.004423087458686043
NOG58360,1.0,0.004364505633694642,0.003924132858931406
NOG41044,1.0,0.004362822660079506,0.003924087746294811
NOG100754,3.0,0.004362071181618965,0.0007343221844201776
NOG213128,1.0,0.004361277829097414,0.003924086163129032
NOG86814,1.0,0.0043605183554227475,0.0035278449155105767
NOG215353,1.0,0.004355539229069909,0.003924086905056313
NOG106793,1.0,0.004350292575711935,0.003924086144776157
COG5404,1.0,0.00434651811350912,0.003924086314837019
NOG109176,2.0,0.00434597331647108,0.004393756160021603
NOG71448,1.0,0.004344966879055965,0.0039242591757731125
NOG215328,1.0,0.0043425863225670875,0.00392408792693694
NOG86157,1.0,0.004341424653073031,0.003924309649153652
NOG72049,1.0,0.004339931566116418,0.003924095597610056
NOG12383,1.0,0.004338506523818892,0.0039241067947532555
NOG114263,1.0,0.004337992664728071,0.003924086063374177
NOG222990,1.0,0.004337753393137354,0.004394336118105599
NOG95843,1.0,0.00433769739539847,0.004335719304163546
NOG67587,1.0,0.0043375598857003745,0.004393909527293959
NOG111114,2.0,0.004336019506170929,0.003518649210677693
NOG13706,1.0,0.004334894802197334,0.003924086034324887
NOG144163,2.0,0.004334767279411599,0.0015341245018178841
NOG18345,1.0,0.004334200907159242,0.00392409531020549
NOG03389,4.0,0.004332181759778855,0.00046010654580606896
NOG10468,1.0,0.004331125915448909,0.0043357179177456835
NOG86465,1.0,0.0043304870748902295,0.003924294322207346
COG4851,1.0,0.004325744881204743,0.003927561444096358
NOG219437,2.0,0.0043255503233299054,0.004437849094930394
NOG09329,2.0,0.004323091498926914,0.003527890899736193
NOG20461,1.0,0.004321526281527826,0.003987406821753195
NOG65926,2.0,0.004321380854918665,0.09670302332996208
NOG90088,1.0,0.004318768897897719,0.004321330615906688
COG1526,2.0,0.00431598782004075,0.0038851315927613973
NOG05314,1.0,0.004315970017557795,0.003924086197994449
NOG10955,1.0,0.004312056735015437,0.003924087768829794
NOG193457,1.0,0.004309605518167308,0.003924088611694044
NOG131972,1.0,0.0043075754241743165,0.003924090977120554
NOG79691,1.0,0.0043072273421649295,0.0039240860672578965
NOG218287,4.0,0.004306985547413459,0.004542258505690805
NOG101280,1.0,0.0043049391911561,0.0039240913558188815
NOG16775,1.0,0.004303958633244338,0.00392877908443526
NOG27841,1.0,0.004301418833437224,0.0039272036687226
NOG212794,1.0,0.004300041184943922,0.003924086054922638
NOG164440,1.0,0.004297328370154582,0.003924086693549931
NOG57315,1.0,0.00429298695260245,0.004350276918638863
NOG19905,1.0,0.0042873419970513174,0.003924087889989685
NOG101641,4.0,0.004286400705302303,0.0011401937088383078
NOG102319,1.0,0.004285329823576745,0.003924086236137935
NOG73297,1.0,0.004284108009525251,0.003924475233382697
NOG13677,1.0,0.004283147416692494,0.003988801760700118
NOG38811,1.0,0.004277167005261787,0.003924088016871927
NOG103939,1.0,0.004269169349896056,0.0039241422993962875
NOG226174,1.0,0.004266938967017808,0.003924086285146443
NOG172697,1.0,0.004266812925105421,0.003924086041224258
NOG211919,1.0,0.004266778129741418,0.003924095964906092
NOG226727,1.0,0.004265023113209314,0.004152439398108152
NOG60449,2.0,0.004264442553813206,0.0017006013919609556
NOG09915,1.0,0.0042607043663066575,0.00392411498574326
NOG126699,1.0,0.004258834330555146,0.003924117578766719
NOG98535,1.0,0.00425546459467252,0.003924143940289225
NOG153275,1.0,0.004254368740594661,0.0039241377519474594
NOG204669,1.0,0.004253639912215665,0.003949295910520174
NOG155669,1.0,0.00425351685969071,0.004054043006579299
NOG26253,1.0,0.004251993181211491,0.003924119805645638
NOG216704,1.0,0.004251507255083226,0.003924175463721241
NOG204175,1.0,0.004248585870939383,0.003924100152028972
NOG97718,1.0,0.00424836523341392,0.003924210023793052
NOG07939,1.0,0.004247576316430613,0.003957815553004362
NOG142390,3.0,0.004244664078744332,0.004536895387750933
NOG214260,1.0,0.0042412191659913,0.007778881443900042
NOG53927,1.0,0.004239013487082599,0.004350444376590602
COG2879,1.0,0.004238962381171252,0.003924086406818019
NOG68615,3.0,0.004238121032781405,0.004649860858356482
COG2374,1.0,0.004237961160393623,0.003924095037248487
NOG118625,1.0,0.004236879314726793,0.004292934133057231
NOG109757,1.0,0.004236068949066519,0.004292694780934865
NOG03830,1.0,0.004236028662025671,0.004292690537466094
NOG08684,1.0,0.004236003504677842,0.03846195954533301
COG3290,3.0,0.004234314182733549,0.00316261017339981
COG5423,1.0,0.004232524012125119,0.003924090039735583
NOG03627,1.0,0.004232415251701279,0.003938058880257625
NOG06635,1.0,0.004231771689508133,0.003924086105911826
NOG13335,1.0,0.004229578362976083,0.003924087967021726
COG2909,2.0,0.0042290051149517964,0.006346343238107378
NOG01045,1.0,0.004227711794145705,0.003924820533244623
COG3087,1.0,0.0042261586851471585,0.003924086040557211
COG3924,1.0,0.004222949376856987,0.003924088837754597
NOG83911,1.0,0.004222750320429879,0.00527570905922067
NOG113359,1.0,0.004222167162614083,0.003924086331119368
NOG89726,1.0,0.0042203423114069265,0.00392408682454285
NOG35186,1.0,0.004218532486645443,0.004531754887975575
COG4849,2.0,0.004215508179524996,0.0015353176806320022
NOG46876,1.0,0.0042132650789430594,0.003924438131006
NOG53603,1.0,0.004212693633863265,0.0039241370395178094
NOG05292,2.0,0.0042125594898426,0.0043213278892777806
NOG187446,1.0,0.004211720668427216,0.004357556610467783
NOG103170,1.0,0.004211097796356453,0.003924925179920899
NOG97257,2.0,0.004208172514170152,0.004709151512592666
NOG06465,1.0,0.004205206048466274,0.003924090373066097
NOG03262,1.0,0.00419841760527047,0.003924185837541777
NOG15305,1.0,0.00419841760527047,0.003924185837541777
NOG230442,1.0,0.004198408631422606,0.00392411224622398
NOG118537,1.0,0.004196574699401886,0.0039242181735257235
NOG101984,1.0,0.004192421907693157,0.004137380459196134
NOG20987,1.0,0.0041905471746839645,0.003957559285627605
COG5387,1.0,0.004190037820405673,0.003924087576917024
COG2982,1.0,0.004190037820405673,0.003924087576917024
NOG91485,1.0,0.004189902705446806,0.003924133998259096
NOG111276,1.0,0.0041884624353524915,0.003957955810715138
NOG222678,1.0,0.004188260693878488,0.003925215283489946
NOG56124,1.0,0.004187328774273997,0.004721001106462592
NOG62814,2.0,0.004187202248976166,0.004193941517774066
NOG52260,1.0,0.004185857255525192,0.007320871013044857
NOG93912,1.0,0.004185789435612852,0.003927433234704491
NOG122850,1.0,0.004184126950550339,0.0039528350257483046
NOG122490,1.0,0.004184126950550339,0.0039528350257483046
NOG33156,1.0,0.004182482954408963,0.004236050218996846
NOG00938,1.0,0.004182482954408963,0.004236050218996846
NOG229675,1.0,0.004180303932893935,0.004248171527522431
NOG66610,1.0,0.004177339150445729,0.003924120111891949
NOG119342,1.0,0.004175968515744862,0.004221921688392253
NOG102328,3.0,0.004173239857903917,0.002813670456362882
NOG115215,1.0,0.004173023956411217,0.003924214725726308
NOG199806,1.0,0.004172470598386219,0.00392451487241036
NOG72886,1.0,0.004171823344497733,0.003925206507738237
NOG123426,1.0,0.004170710481885279,0.0039240860635194495
NOG201012,1.0,0.004169479748193211,0.004008641206692003
COG2351,1.0,0.004168188325238685,0.003924086058603459
NOG16353,1.0,0.0041671220302882195,0.003924125963785955
NOG09900,1.0,0.004165707605309631,0.004193941206896819
NOG02717,1.0,0.004165676077415501,0.003924086113555226
NOG08583,1.0,0.004165522532990963,0.004208256702702599
NOG06965,1.0,0.00416396955928972,0.003931288936336839
NOG80303,2.0,0.00416354730124738,0.003516127806755175
NOG126872,1.0,0.004163420402549283,0.003963472953355876
COG3008,1.0,0.004163299642478661,0.003926965760287949
NOG65613,1.0,0.004163299642478661,0.003926965760287949
NOG210978,1.0,0.0041590972240329125,0.003930698488809929
NOG75141,1.0,0.004158160479061331,0.003924091053471227
NOG75035,1.0,0.004157501527884929,0.0041824146650775735
NOG61241,2.0,0.0041569970722519336,0.0038724382090727072
NOG17021,1.0,0.004156704812975694,0.004878542611099549
NOG161179,1.0,0.004156406046428808,0.003924087379915452
NOG201478,1.0,0.004156406046428808,0.003924087379915452
COG4104,1.0,0.004154420777546643,0.003924086056697269
NOG37863,1.0,0.004152764971342145,0.00392408790357657
NOG108854,1.0,0.004148138283974019,0.003924418737060405
NOG218643,1.0,0.00414632261855006,0.003924094356944421
NOG34339,1.0,0.00414547409454624,0.003924086177857473
NOG87835,1.0,0.004145405846062665,0.004020840440875655
NOG214231,1.0,0.004144933530984026,0.003924086037419591
NOG226376,1.0,0.004144760337795838,0.003924086047947116
NOG129335,1.0,0.0041404052379268265,0.004663354958836689
NOG09317,1.0,0.0041403754876825965,0.003924086113619416
NOG215922,1.0,0.004139253159606176,0.003924086784370755
NOG81012,1.0,0.004139200036187592,0.003924100893943392
COG4110,1.0,0.004139193332186232,0.0039240887368001435
NOG27437,1.0,0.004137427805034625,0.003924089438163664
COG4598,1.0,0.0041370043123536045,0.00392448141861334
COG4160,1.0,0.0041370043123536045,0.00392448141861334
NOG40780,1.0,0.004132766294536785,0.003924091385862339
NOG06708,2.0,0.00413150376424073,0.003527981798943968
NOG136066,1.0,0.004131030828789033,0.003924087724620894
NOG151994,1.0,0.004129537682309995,0.00392409389215424
NOG00322,1.0,0.004127231519104275,0.003924086041460728
NOG29891,2.0,0.004124863855133439,0.004248715237036408
NOG179332,1.0,0.004124016927013346,0.00392472280335907
NOG110471,1.0,0.004123806333169142,0.004138531348281068
NOG193116,1.0,0.004123064271362225,0.003924088127718358
COG4354,1.0,0.004122823153007008,0.003924086110409225
NOG110075,1.0,0.004120002684125547,0.003926091273419112
NOG63285,3.0,0.0041192317690163585,0.0002375053809787227
NOG68097,1.0,0.004118359615200759,0.003924096292322667
NOG02837,1.0,0.004117691258580778,0.00392408636410824
NOG114439,1.0,0.004117174269920614,0.003924090730082974
COG3013,1.0,0.0041156100608512125,0.003924096420545857
NOG22172,2.0,0.004114226573094082,0.0028700698540367743
NOG66427,2.0,0.004113185729003906,0.002378514070179359
NOG220423,1.0,0.004110199408872834,0.003925224274779607
NOG61645,2.0,0.004109867631996611,0.002623457166633356
NOG212249,1.0,0.004108626872564464,0.004037054893343072
NOG36139,1.0,0.00410714121744967,0.00392409949161332
NOG23311,1.0,0.0041054995373721636,0.003928213482834168
NOG95028,2.0,0.004104372934752496,0.0037457761108645846
NOG229743,1.0,0.004103995238485882,0.003927399151054477
NOG65181,1.0,0.004102743654622181,0.003924086110066595
NOG56064,2.0,0.004102333358186668,0.003527842000601537
NOG204957,1.0,0.004100686335235752,0.003924086991676976
NOG214012,1.0,0.004100140262913843,0.0039240961846857296
NOG16913,2.0,0.0040992628722064045,0.004207915510455829
NOG17416,1.0,0.004097756909922068,0.004152328682817191
NOG224586,1.0,0.004096613063914813,0.003924745078709326
COG5266,1.0,0.004096427145723007,0.003981449599197707
NOG152586,3.0,0.004093448990379942,0.004235990541797744
NOG206234,1.0,0.004093101777053691,0.003924086189883873
NOG47076,1.0,0.004090827725361141,0.003925518348117947
NOG216113,1.0,0.004090566426182218,0.003924107558248418
NOG104656,1.0,0.004088731403987251,0.003926161096847379
NOG105617,1.0,0.0040883947083668205,0.003924086047258249
NOG76084,1.0,0.00408725865609679,0.003924238754297518
COG2165,2.0,0.004086154980933356,0.0035378844783665086
NOG102433,1.0,0.004086109764735836,0.004138657549770893
NOG77491,1.0,0.0040847050015783174,0.0039240933542859105
NOG03824,1.0,0.004083939209602924,0.0041731839738170075
NOG218668,1.0,0.004083934182510947,0.003940718718395424
COG1666,1.0,0.004081332610055777,0.003924087453155816
NOG67781,1.0,0.004080731835240672,0.003924185548805198
NOG64049,1.0,0.004080346515856983,0.003924086815401709
NOG65798,1.0,0.0040803337130430285,0.003924086226345328
NOG53378,1.0,0.0040801704513505335,0.008181673531262068
COG3237,1.0,0.004078418989706856,0.003924086115068366
NOG93116,1.0,0.004077210617388519,0.003924158380642488
NOG77644,1.0,0.004077186802313034,0.003924536547962852
NOG36421,1.0,0.004076667389972063,0.003948542669169469
COG1553,1.0,0.00407642623192911,0.003924131556573296
COG4143,1.0,0.004073136678835524,0.003940412057649667
NOG09890,1.0,0.004073072944407203,0.00392408835998011
NOG58647,1.0,0.004072671112343484,0.003945509266513051
NOG104265,1.0,0.004069941479234963,0.003925156449218932
NOG24934,2.0,0.004069784251233483,0.0041128511889330375
NOG148130,1.0,0.004069036123766592,0.003928381735270938
NOG97624,1.0,0.004068624663728737,0.006583327292128648
NOG212220,1.0,0.0040674011777613065,0.0039240985856306195
NOG40741,2.0,0.004067251761621598,0.00401654566254919
NOG197570,1.0,0.004066835967517754,0.003924088605902709
NOG03005,3.0,0.004064369403165764,0.004193940907861365
NOG136035,2.0,0.004064248329580648,0.002667343995158846
NOG03958,1.0,0.0040624611250583455,0.004111106374198932
NOG92810,1.0,0.004062364884253325,0.004483304543651184
NOG107010,1.0,0.004061916293583146,0.003924235634710057
NOG03603,1.0,0.004056674272628936,0.003924086505959946
NOG218906,1.0,0.004056089720574901,0.003924086091752163
COG3086,1.0,0.004055974674213816,0.003937297196770604
NOG128979,1.0,0.004052983484068776,0.003924178106372209
NOG213187,1.0,0.004052676018460634,0.0039241652837546355
NOG107389,1.0,0.004051901847442201,0.0039244497775566
NOG02025,1.0,0.004050865913559982,0.003924146831803239
NOG89831,1.0,0.0040503483789291125,0.003927108838615779
NOG83166,1.0,0.004049154808337958,0.003931553744431535
NOG213917,1.0,0.004048315118858727,0.004043366679521089
NOG86847,1.0,0.0040482195419501875,0.004018134964978712
NOG62351,1.0,0.00404804987482824,0.0035044582547645235
NOG140011,1.0,0.004048031500985956,0.003924086069939463
NOG01290,1.0,0.004046111745707252,0.003962013749241849
NOG139808,1.0,0.0040460966201219415,0.0039241702117804
COG3596,1.0,0.004045253583705519,0.003924203847813054
NOG23886,1.0,0.004045078390549141,0.003924547455204281
NOG131592,1.0,0.0040442290270055305,0.003926709622870578
COG0839,4.0,0.0040441686125722584,0.0003224501671029691
COG4114,1.0,0.00404307623945946,0.003924141971476318
NOG88771,2.0,0.0040428958465297486,0.0035279400191474174
NOG215895,1.0,0.004041716201119619,0.003924116894315752
NOG61362,1.0,0.00404140753169464,0.003929476424944853
NOG36910,1.0,0.004041255055490686,0.003941411464603949
COG3025,1.0,0.004040672600382554,0.007049786240286467
NOG52198,1.0,0.0040404479421043,0.04641993143348384
NOG135171,1.0,0.004040288488311051,0.005059525271009445
