eggNOG,n,post_prob_Firmicutes,post_prob_Gamma
COG3679,3.0,0.0006224472115400063,0.0006048194536834298
NOG31260,3.0,0.0007398976892249207,0.0006046402334713973
NOG11588,3.0,0.0006269522769860586,0.0006044015727667862
NOG12449,6.0,0.000490945387617904,0.0006043336133819897
NOG12556,3.0,0.0005938173098509157,0.0006040943831524381
NOG218264,3.0,0.0005863157396112464,0.0006038209704448567
NOG32382,3.0,0.0005784986170560407,0.0006037866893480933
NOG06531,2.0,0.01800647083659969,0.000603743411796678
NOG186237,3.0,0.0006412441232442026,0.0006035898720019965
NOG212714,3.0,0.0006019995689368438,0.0006035129336522359
NOG30754,3.0,0.000772221357246756,0.0006034876994850047
NOG180680,6.0,0.0005048213940152997,0.0006033758782391808
NOG104063,3.0,0.0006617216123794536,0.0006027240739034643
NOG106445,3.0,0.0006151219107507584,0.0006025453081632232
NOG221889,3.0,0.01162712782908008,0.0006023916642395412
NOG53694,5.0,0.00037984341944565474,0.0006023798848749052
NOG14386,3.0,0.2700021703968354,0.0006023648855125232
NOG52336,3.0,0.0005947574827881567,0.0006022073228840706
NOG213925,3.0,0.0013741194053961956,0.0006020377424968207
COG1988,3.0,0.0008393166008990383,0.0006019411499131507
NOG00505,7.0,0.0004152128647837688,0.00060193475238173
NOG02344,3.0,0.0005979245551517202,0.0006017707865360755
NOG100145,3.0,0.0005763378836073021,0.0006016217000568068
NOG60033,3.0,0.0005856516956296732,0.0006015554207680617
NOG22923,3.0,0.0006631779172872464,0.0006015388048642876
NOG214088,3.0,0.0006136092900208584,0.0006013579586421902
NOG141153,3.0,0.0007395022748263013,0.0006012536963629106
NOG205769,3.0,0.0005846364134753193,0.0006012052423812076
NOG33252,3.0,0.0005996185494674648,0.0006010509986957889
NOG31283,5.0,0.0009618724161153512,0.0006010131457213628
NOG131199,3.0,0.0006035082947606335,0.0006009555534215822
NOG189793,3.0,0.0007168243771249267,0.0006009255665100854
NOG165487,4.0,0.0005702983089408622,0.0006008947626941007
COG4687,2.0,0.0007420782152733141,0.000600879021905066
NOG126438,3.0,0.000636937130078966,0.000600851076174206
NOG218384,3.0,0.0007546533328411934,0.0006008174877809287
NOG18409,3.0,0.0005920174252605963,0.0006007931345156722
COG4731,3.0,0.0005778711498725891,0.0006007908298312668
NOG52285,3.0,0.0005769444634795249,0.0006007642309719673
NOG41348,3.0,0.0005769352384712987,0.0006006983766443668
NOG50837,3.0,0.0009206621197809463,0.0006006204364219301
NOG52405,3.0,0.0010062110889538592,0.0006006121145866883
NOG67456,3.0,0.0006657629573225146,0.0006005464513030379
NOG186850,3.0,0.027301486139886286,0.0006004376062900503
NOG186104,3.0,0.0005868381250739378,0.0006003931962036707
NOG83682,3.0,0.02534705137892305,0.0006002691029111032
NOG220407,3.0,0.0008794875539939531,0.0006002628821055201
NOG22555,3.0,0.0008955159154110363,0.0006002493815246813
NOG31822,3.0,0.0007125718002658541,0.0006002428671988418
NOG98033,2.0,0.0036610480327892406,0.0006000603904247528
NOG211132,3.0,0.0011740068678449836,0.0006000492377628742
NOG14039,3.0,0.0008520904644095303,0.0006000286199107706
NOG98586,2.0,0.0005826590203393034,0.000599955964196801
NOG35729,3.0,0.0023485603172035767,0.0005998981608704037
NOG94231,3.0,0.000576272056102744,0.0005998718417598804
COG4723,3.0,0.0006080343933696907,0.0005998539380659398
NOG32233,3.0,0.0006065528322403414,0.0005997798806730709
NOG127340,3.0,0.0005806876091743852,0.00059977094484815
NOG217254,3.0,0.0005813022962831969,0.0005997323749162023
NOG217764,2.0,0.00477429347501689,0.0005997176635286086
NOG212726,3.0,0.0006071917446254241,0.000599658875895693
COG1443,3.0,0.000580063579395759,0.0005996447944103166
NOG212803,2.0,0.0005760966741612266,0.0005996311045552852
NOG199205,3.0,0.0005780497356468383,0.0005995721195691043
NOG01644,3.0,0.0023110876191877643,0.0005995469902075639
NOG79320,3.0,0.0008315095692530227,0.0005995221438221106
NOG190577,3.0,0.0026799085419906923,0.0005995108017047911
NOG220180,3.0,0.0005782720081961227,0.0005994989583306081
NOG187479,3.0,0.0006679654085824304,0.0005994611449071642
NOG187070,3.0,0.0006315415256523442,0.0005994496358086932
NOG20545,3.0,0.0009684385288417736,0.0005994493117569315
NOG117536,3.0,0.002559071839885988,0.0005994188920477155
NOG229743,3.0,0.0006874806750254384,0.00059940051739804
NOG75618,3.0,0.0006536375021552166,0.0005993885568002282
COG1812,3.0,0.0006091883888324164,0.0005993747664450674
COG2761,3.0,0.0005894953485095053,0.0005993728396631428
NOG15943,3.0,0.0006053873516060265,0.0005993550004689866
NOG75669,3.0,0.0005761095392869568,0.0005993516137021268
NOG15244,3.0,0.0006278941750956266,0.0005993442577091691
NOG217438,3.0,0.0006468874127727232,0.0005993235636150267
NOG102490,3.0,0.0007765688791347081,0.0005993045488210064
NOG107961,3.0,0.0005759889646809906,0.0005993014194203713
COG4288,3.0,0.0006038899092654656,0.0005992951427407615
NOG137234,2.0,0.009657092420392671,0.0005992506409777477
NOG12216,3.0,0.0013750183166505445,0.0005992497327271687
NOG123563,3.0,0.01827993439150897,0.0005992485556287747
NOG51386,2.0,0.0018680812934709235,0.0005992455622510789
NOG54679,3.0,0.0013060100062035939,0.0005992411530303897
NOG117665,3.0,0.0005953602473156713,0.000599238200501512
NOG05226,3.0,0.0005822185602449668,0.0005992350891680869
NOG82607,3.0,0.000595794119992122,0.000599229153562397
NOG220233,2.0,0.0011806076657892425,0.0005992242274691572
NOG105179,3.0,0.002803327263725189,0.0005992188667628254
NOG14805,6.0,0.0003974576770783544,0.0005992158104044093
NOG93647,3.0,0.0006093626160484389,0.0005992103829763378
NOG12122,3.0,0.000750378481296891,0.0005991946433161091
NOG57285,2.0,0.0005774089011104786,0.0005991654564989164
NOG113817,3.0,0.0005771984732129253,0.0005991569448682009
NOG133209,3.0,0.0009408817884207293,0.0005991358538199866
NOG134423,3.0,0.0018423746145636254,0.0005991324268705472
NOG73317,3.0,0.0015566237578789376,0.0005991188965368592
NOG215891,8.0,0.0005458814727075731,0.0005991094453706285
NOG190901,3.0,0.004773903839702618,0.000599108841174246
NOG140876,2.0,0.0005784635827247878,0.0005991020937671539
NOG14445,3.0,0.0006350026310250253,0.0005990978833511892
NOG68800,3.0,0.0009022910448726623,0.0005990962534102893
NOG07105,3.0,0.004865453616999932,0.0005990939920307504
NOG94009,3.0,0.0010566623490421254,0.0005990871086922603
NOG103226,3.0,0.0010993044061984683,0.0005990854931780495
NOG108908,2.0,0.0005882277119284137,0.0005990835216951731
NOG73746,3.0,0.0007749392468799787,0.0005990826007728722
NOG223734,3.0,0.0005908183068209867,0.0005990825889321423
NOG65487,3.0,0.0005823248373641094,0.0005990558265048798
NOG12262,3.0,0.0008123784640957025,0.0005990537457562509
NOG96591,3.0,0.0013483405143970438,0.000599024321374553
NOG00622,3.0,0.0006284590586832671,0.0005990222380771645
NOG94702,3.0,0.020876675730399183,0.0005990028261796744
NOG01000,3.0,0.0006026914814586533,0.0005989993504176402
NOG84807,3.0,0.00062311670172503,0.0005989957859895347
NOG67051,3.0,0.005313304522059899,0.0005989912850556044
NOG219816,3.0,0.0005950765641884202,0.0005989890632599262
NOG231217,3.0,0.0005867914554247,0.0005989868225784867
NOG112637,3.0,0.0007709903940619308,0.000598986615096113
NOG64353,3.0,0.0005983359143252277,0.0005989863036545401
NOG141398,3.0,0.0010304021620914244,0.0005989859179496981
NOG215045,3.0,0.0005790419694676463,0.0005989828722156732
NOG30622,3.0,0.003763825409377963,0.0005989806686738197
NOG69612,3.0,0.0015916227890005012,0.0005989733721831289
NOG147436,3.0,0.0005753916022717527,0.0005989733349498898
NOG16174,3.0,0.0006084020179540076,0.0005989640917020942
NOG99698,3.0,0.0005950480741141355,0.0005989600397539824
NOG60254,3.0,0.0006056070243653122,0.0005989582553163472
NOG218754,3.0,0.000632417290801366,0.0005989573915550619
NOG79575,3.0,0.0005755700508828172,0.0005989551484475683
COG4310,3.0,0.0006713370464713713,0.000598951678602338
NOG33816,1.0,0.0014707742890485128,0.0005989480956442872
NOG166837,3.0,0.000733166261181395,0.0005989474203814395
NOG08154,2.0,0.0005951517378811844,0.000598944484407566
NOG212975,3.0,0.0024306778348299122,0.0005989439525981368
NOG89471,2.0,0.0005838785944274646,0.0005989422963068449
NOG66596,2.0,0.0005910013459471162,0.0005989417917714719
NOG99292,2.0,0.0005763312890183621,0.0005989415818615253
NOG82394,3.0,0.0008110293135434467,0.0005989393810509356
NOG01087,3.0,0.0005951156318395186,0.0005989380333369003
NOG83702,2.0,0.0005767813105142216,0.0005989321718933778
NOG115202,3.0,0.0005841827955162251,0.0005989302394052191
COG0837,3.0,0.0007873815430706705,0.0005989291079005972
NOG22602,3.0,0.0017546102588220805,0.0005989275927881742
NOG96714,3.0,0.0005866702836386803,0.0005989262757041427
NOG131834,3.0,0.0005778204399002934,0.0005989229462091743
NOG00527,3.0,0.0015514924370040439,0.0005989211626426977
NOG77663,3.0,0.0006022390969310587,0.0005989182991028546
NOG61330,3.0,0.0015192928264748382,0.0005989174559395315
NOG09557,3.0,0.0007603494315989726,0.0005989167567434544
NOG25587,3.0,0.0005819744433994175,0.0005989134378209072
NOG57124,2.0,0.0005887168931039349,0.0005989126515207664
NOG15368,3.0,0.0008914655858487295,0.0005989126070304343
NOG215895,3.0,0.0007148476353518963,0.0005989125999743617
NOG229180,3.0,0.0006461984682690198,0.0005989115325519857
NOG13033,3.0,0.0005779250015375155,0.0005989105168712512
NOG110379,3.0,0.0005856498065479675,0.000598907833957886
NOG16362,3.0,0.0005762161890386817,0.0005989067978760138
NOG111571,3.0,0.004562020461769594,0.0005989059885134683
NOG76312,3.0,0.000775861982637458,0.0005989054416479983
NOG219640,3.0,0.0005753979440734951,0.0005989045194345519
NOG212190,3.0,0.001161517918714389,0.0005989042211426385
NOG65529,1.0,0.0007073197141120888,0.0005989041752600451
NOG193948,3.0,0.000701637002594729,0.00059890416496755
NOG04059,3.0,0.002576521920581063,0.0005989027590171173
NOG126330,3.0,0.0005916443053022773,0.0005989020525751694
COG4181,3.0,0.0005843755683073862,0.0005989016432413674
NOG186334,3.0,0.0005873374721744516,0.0005989008598203265
NOG97639,3.0,0.0005760295074438596,0.0005988999979099831
NOG185056,3.0,0.0005826814540228281,0.0005988997366982573
NOG212625,3.0,0.000599347752412242,0.0005988987272420903
NOG123346,3.0,0.0006081357189269287,0.0005988986175347378
NOG103364,3.0,0.0005969847567001959,0.0005988963989249415
NOG137343,3.0,0.0007379758740639861,0.0005988949599315957
NOG130173,3.0,0.0006286715642893577,0.0005988949529063709
NOG215297,3.0,0.0006057700889789372,0.0005988938252151858
NOG213666,3.0,0.0009156289181714591,0.000598893594193477
NOG133193,3.0,0.0008528055306781006,0.0005988934290710741
NOG77559,3.0,0.0005926708431872059,0.0005988929922279227
COG2122,3.0,0.021618271261953485,0.0005988926466142648
NOG00045,3.0,0.0005759844588283642,0.0005988925418647572
NOG30783,3.0,0.0006434177405728668,0.000598892474751937
NOG192935,3.0,0.0008484040203206722,0.000598892359854492
NOG53863,4.0,0.001431688900038046,0.0005971581099676637
NOG38488,4.0,0.0006055121695830543,0.0005971417788991017
NOG114736,5.0,0.00011509179759589187,0.0005968539266008744
NOG100735,5.0,9.139885323982891e-05,0.0005959053227405129
NOG61241,4.0,0.0006581748239591098,0.0005927295902485129
NOG84968,11.0,0.0001177401995629198,0.0005924655949249753
NOG61379,5.0,0.06171373617002195,0.0005916540838180947
COG4110,3.0,0.0006089747749888107,0.0005909547438416139
NOG39488,6.0,0.0006142663609844118,0.0005868921797650224
NOG69090,4.0,0.0007533923229755912,0.0005858449211125109
NOG04304,4.0,0.0007077789908625242,0.0005842457115514897
COG1934,6.0,0.0009628574061727877,0.0005833831238117298
NOG05601,4.0,0.012653831108216577,0.0005832910713934706
NOG65229,4.0,0.0004441870448310737,0.0005820173372664151
NOG15995,4.0,0.0005413957133115558,0.0005816905721379063
NOG217433,2.0,0.0005523350190459865,0.0005811734935836714
NOG108480,5.0,0.0008208222011783335,0.0005795571183027937
NOG102524,7.0,2.4108920687113086e-05,0.0005790784986192724
NOG75361,2.0,0.000510583380148769,0.0005782597056761817
NOG14626,4.0,0.0005455877724323344,0.0005753900055986043
NOG63284,6.0,0.0005446941264155995,0.000575208438345182
COG4916,4.0,0.0011529843462684494,0.0005751400754050952
NOG214295,11.0,6.247095281350346e-06,0.0005750452921711826
NOG02068,5.0,0.0005517570047509271,0.0005745815718401916
NOG62758,5.0,0.0006203485038638812,0.0005729394011765237
NOG83208,5.0,8.600778647992306e-05,0.0005722622536847003
NOG79650,5.0,0.0005508136838306638,0.000571733650763984
COG2406,6.0,0.0005580980905043316,0.0005714021314003367
NOG106987,9.0,0.0005341176502433706,0.0005710209752603369
NOG107548,4.0,0.0005417344063160347,0.0005709770056475642
NOG215407,5.0,0.0005337344611503177,0.0005701852558774915
COG1273,10.0,0.000526985943725346,0.0005698622824126045
NOG216129,4.0,0.0005506193257100548,0.0005692090135385207
NOG103599,5.0,0.000539254580769002,0.0005676055104996763
NOG20547,5.0,0.00030670574123159124,0.0005664446951581147
NOG00230,5.0,0.000523250448332654,0.0005661331115191568
NOG50761,5.0,0.0005647128208599255,0.0005658946279227176
NOG101939,7.0,9.258801945373446e-05,0.0005658813508202074
NOG90366,4.0,0.0005120656738976224,0.0005656857761839357
NOG212393,4.0,0.0005639351745855779,0.0005644682608933736
NOG87867,4.0,0.0005656726346051124,0.0005640107039975754
NOG216073,7.0,0.0005283604806876938,0.0005639912027520287
NOG69496,4.0,0.0003792046911346003,0.0005637461345760505
NOG40742,4.0,0.0005190137416590536,0.0005630689427783456
NOG111690,5.0,0.0007329549491188652,0.0005625820229427981
NOG12845,3.0,0.0007225016721721727,0.0005621691810545661
NOG82598,5.0,0.0005478961089869971,0.0005621147399750934
COG2967,3.0,0.0011112520391753518,0.0005621029153887047
NOG64076,6.0,0.00038623705958345183,0.000561992640702828
NOG48209,3.0,0.0005122578483157384,0.0005618899919327826
NOG115962,7.0,0.0007673708082459921,0.0005604970499020448
NOG09722,5.0,0.0006097058316767501,0.0005583594312371592
NOG219100,7.0,0.0005078858853142146,0.0005580462781116406
NOG10947,4.0,0.0005894145795963467,0.0005576704360409927
NOG212037,9.0,0.0005056005660154634,0.0005569679597105931
NOG215080,4.0,0.0005919824137072762,0.0005567676325137941
NOG97830,4.0,0.0007516153576177078,0.0005565031136396325
COG1833,3.0,0.015431340966153728,0.0005563215154167624
NOG149102,4.0,0.0005332626456243207,0.0005562071652529971
COG5305,4.0,5.158776672747585e-05,0.0005561689185803257
NOG26755,4.0,0.0006031689159238247,0.0005561163081890424
NOG76179,6.0,0.0005175489268963735,0.0005559330553505125
NOG34900,4.0,0.0011312799061602092,0.0005552124253371278
COG0155,7.0,5.615578746190887e-05,0.0005552054374383066
NOG221461,4.0,0.0005309112290360464,0.0005549193712831663
NOG24574,7.0,0.0005072307970046385,0.0005546843871198986
NOG59283,4.0,0.017193263105189538,0.0005540541180280548
NOG210052,4.0,0.0005143980040441292,0.0005534237613559809
NOG07700,4.0,0.0005118391050510681,0.0005529328267780719
NOG112447,4.0,0.0005285275502305649,0.0005528173162600307
NOG68000,4.0,0.00045067441687652324,0.0005520766347265722
NOG101526,4.0,0.0007300651681554503,0.0005496115305528608
NOG01535,6.0,0.0005151079025924693,0.0005491420772531017
NOG11379,5.0,0.0005873953031971251,0.0005491286927554074
NOG214644,4.0,0.0005241825892552104,0.0005488719314222494
NOG213505,4.0,0.000513853559370262,0.0005481075107296335
NOG214977,4.0,0.000521459857504872,0.0005475089849148869
NOG58402,4.0,0.0005501808263275653,0.0005472720656914139
NOG213990,7.0,0.00016480002834506308,0.0005464311410931152
NOG219945,5.0,0.000816306535526599,0.0005458420686796828
NOG13677,4.0,0.0005674597337673102,0.0005453271096478629
NOG49310,4.0,0.0006455785256057517,0.0005439378541004836
NOG34153,4.0,0.0005819759096214982,0.0005437651997989068
COG5485,5.0,0.012193898165947958,0.000543716559435434
NOG29835,4.0,0.0005649016428795107,0.0005436564431675284
NOG220248,4.0,0.0005566466227255406,0.0005429504531412385
NOG218179,6.0,0.0004958219187180861,0.0005428271396516683
NOG03970,4.0,0.0005314604882094496,0.0005428201234703693
NOG229502,4.0,0.0005762853132177431,0.0005423608644957534
NOG197465,4.0,0.2328667009457281,0.0005422810638993197
NOG05657,4.0,0.0005993844067564557,0.0005415746029278711
NOG126699,4.0,0.0006153557385473864,0.0005410486416093197
NOG13050,4.0,0.0017298199189343935,0.0005409902346197173
NOG214936,4.0,0.0005504599900350613,0.0005409321315700511
NOG114439,4.0,0.0008943821293355496,0.0005405920986361372
NOG174422,4.0,0.0006454906682832669,0.0005403897084166154
COG5476,5.0,0.0003852075017024703,0.0005401147865273531
NOG29100,4.0,0.001036016002874657,0.0005400850504132602
NOG214893,4.0,0.0005190755529376612,0.0005400473355497717
NOG48219,5.0,0.002296699916912769,0.0005400383194627151
NOG33647,4.0,0.001746128848059695,0.0005397859516510993
NOG49581,4.0,0.0005181907901673177,0.0005397290160892681
NOG91060,3.0,0.0005341501049077542,0.0005396288205363984
NOG211920,4.0,0.0005096079731155229,0.000539526904815922
NOG119009,4.0,0.0005154333017012686,0.0005393761178323803
NOG06965,4.0,0.0005748221818443415,0.0005392369446285378
NOG121136,4.0,0.0005541298202225914,0.000539212950437543
NOG114147,4.0,0.0032178993090218786,0.0005390323918087146
NOG152311,4.0,0.0007105903363331586,0.0005390301029358247
NOG72633,4.0,0.0007198629971922442,0.0005388608437564309
NOG17377,4.0,0.0005235930220979278,0.0005388376686374317
COG5443,4.0,0.0007880121346692423,0.0005387279953144193
NOG52855,4.0,0.0005311221060137085,0.000538721029492677
NOG90859,3.0,0.0005140329941953412,0.0005386623457110127
NOG82952,4.0,0.0005142517784583,0.0005385261050480135
NOG104265,4.0,0.0005378460309314706,0.0005384307786990625
COG2992,4.0,0.0005917926639718852,0.0005384291263986897
NOG217422,5.0,0.0005129386076017997,0.0005383781053216341
NOG215665,4.0,0.000560450414422971,0.0005383681872730598
NOG85204,3.0,0.0005651846447314474,0.0005383458282866587
NOG211944,4.0,0.0005115575393289963,0.0005383425025363613
NOG74516,3.0,0.000584110496059779,0.0005382829335766527
NOG05353,4.0,0.0005777851900526716,0.0005382811431952117
NOG69278,6.0,0.0004910062868704663,0.0005382780615393063
NOG58486,4.0,0.0005312601911908744,0.0005382593848365508
NOG110232,4.0,0.0006444632673136013,0.0005382588887513463
NOG20111,4.0,0.0005896061765480659,0.0005382547974142321
NOG20718,3.0,0.002059408335371204,0.0005382528509428222
NOG216920,4.0,0.000513277216856138,0.0005382466427102695
NOG214404,4.0,0.005379717927918551,0.0005382458692742265
NOG89374,4.0,0.0010058652245005034,0.0005382447842205559
NOG51513,4.0,0.0005623455050383267,0.0005382446961335534
NOG25798,3.0,0.0024666092473691467,0.0005382428567529778
NOG217085,4.0,0.0005147760446512892,0.0005382422185171673
NOG39842,3.0,0.0005315159957288405,0.0005382404457720115
NOG16545,4.0,0.0005154871803463983,0.0005382404353141887
NOG109905,3.0,0.0011740091453589562,0.0005382399002572558
COG4681,4.0,0.0006557926826032104,0.0005382366650800575
NOG46413,4.0,0.0005102998025873754,0.0005382359747190488
NOG65716,4.0,0.0005133810143219087,0.0005381202419621143
NOG221855,3.0,0.0005194239660211504,0.0005378704921804088
NOG38425,4.0,0.0005099801229616885,0.0005377753557965144
NOG226553,4.0,0.0005313419681943017,0.0005376964846971257
NOG169044,3.0,0.00018727001949457418,0.0005375407994113237
NOG55171,4.0,0.002975339409150295,0.0005375319407696118
NOG110792,4.0,0.0005263453397116008,0.0005374218085911186
NOG98755,4.0,0.0005350931429503527,0.0005373752769594027
NOG21934,4.0,0.0005954579759651409,0.0005372826791166819
COG4709,4.0,0.0005226923238318037,0.0005372774023927452
NOG03906,4.0,0.0006723814050164629,0.0005372626260446576
NOG89672,8.0,8.535664970863101e-05,0.0005372324363927091
NOG50733,6.0,0.0052418697813292146,0.0005372240915002305
NOG199806,4.0,0.0005482094630749719,0.0005371762232037527
NOG01109,6.0,0.0004947093199894587,0.0005371664105386329
NOG208445,4.0,0.0005107251357960923,0.0005371016089692222
NOG107659,4.0,0.0006397078285139659,0.0005370972494688856
NOG08084,4.0,0.002337392512527016,0.0005370435553458909
NOG151709,4.0,0.0005972721977900192,0.0005369461243825422
NOG90651,3.0,0.0005576236529801398,0.0005368862241897351
NOG90145,4.0,0.0005255217487032396,0.0005367728287524756
NOG73636,5.0,0.000722829703889957,0.0005367524706994888
NOG69800,4.0,0.0005694439725940075,0.000536718087949096
NOG108471,4.0,0.0005442713220373582,0.0005366844945139729
NOG78326,3.0,0.0005102926878712312,0.0005366777734649844
NOG06665,3.0,0.0005182402800030684,0.0005366535039282778
NOG61100,4.0,0.0005203005405574926,0.0005366531906004535
NOG65711,4.0,0.0005290228515416614,0.0005366406395266192
NOG96479,4.0,0.0005773827603691344,0.0005366359435947533
NOG161489,4.0,0.0006992581844178487,0.0005366225412187832
NOG75266,4.0,0.0007248137335648978,0.000536593315226287
NOG213627,4.0,0.0007421279348007512,0.0005365829256185332
NOG195767,3.0,0.0005087036417979481,0.0005365718471675235
NOG32530,4.0,0.017132146010840454,0.0005365378528391019
NOG225142,3.0,0.01814565265852884,0.0005365371554000826
NOG130067,4.0,0.0005169917973882149,0.0005365319816090944
NOG33380,4.0,0.0006610519293282537,0.000536522587753141
NOG114211,4.0,0.0005213983591572593,0.0005365186097919676
NOG127910,3.0,0.0006002882206765131,0.0005365117085307841
NOG19520,4.0,0.0008539364153304719,0.0005364964598612115
NOG99099,4.0,0.0005944027302673019,0.0005364943339570843
NOG67688,4.0,0.0005129123075601455,0.0005364829774693816
NOG85336,4.0,0.0005393350074431025,0.0005364762518042829
NOG78952,4.0,0.0006583600254690305,0.0005364729405595457
NOG218878,4.0,0.0005365723063301718,0.0005364707520723762
NOG83910,5.0,0.0007848693272497839,0.0005364678163679422
NOG152396,4.0,0.0005556791372811156,0.0005364647487058628
NOG47551,4.0,0.0005149288585208327,0.0005364547781415233
NOG14254,3.0,0.010309241381501496,0.0005364495567311272
NOG218957,3.0,0.0005210811018876651,0.000536446358189005
NOG185280,4.0,0.0005734563186820411,0.0005364462969731948
COG3276,3.0,0.000521112279707424,0.000536445838714895
NOG193116,4.0,0.0006097857082040582,0.0005364442430803388
NOG34513,3.0,0.0005586633836760711,0.0005364439091648932
NOG108263,4.0,0.0007543371219465637,0.0005364431509573287
NOG04835,4.0,0.0005098966916082916,0.0005364429152452313
NOG27237,3.0,0.000566318341084073,0.0005363284648048962
NOG214204,3.0,0.0009396241486465613,0.0005358192821117608
NOG149373,4.0,0.0005108463384493954,0.000535816223582139
NOG200694,4.0,0.000520530387750286,0.0005357721436730031
NOG191603,7.0,0.00038592964742793925,0.000535713388578266
NOG158745,4.0,0.0013028447073450758,0.0005353835017528156
NOG23243,4.0,0.0005665223394087503,0.0005351743981550533
NOG53170,4.0,0.0007438829378657647,0.0005350599632232365
NOG115688,4.0,0.0022716071672105017,0.0005350469631159568
NOG40780,4.0,0.0005416339489803472,0.0005350355095376754
NOG85292,4.0,0.0005074276381143397,0.0005350351440023524
NOG213187,4.0,0.0005317152936543532,0.0005350103969081786
COG4772,4.0,0.0005874769911574753,0.000534867301544521
NOG21480,4.0,0.0042895575276291715,0.000534866869258605
COG5345,3.0,0.0005878562685695807,0.0005348474977851113
NOG142996,4.0,0.008457211553880978,0.0005348430762276379
NOG217372,4.0,0.0014263666534077108,0.0005348394134497888
NOG222678,4.0,0.0005525332296146603,0.0005348100886063122
NOG147123,6.0,0.0005237952715002363,0.0005348037600905162
NOG75763,4.0,0.009316697160811072,0.0005347584011739236
NOG32531,4.0,0.0007841564759780082,0.0005347558155033358
NOG79390,4.0,0.0005299592759545731,0.0005347527309817441
NOG123151,4.0,0.0015424657349084904,0.0005347458794018402
NOG130235,4.0,0.0005513259399396028,0.0005347458548674158
NOG67490,3.0,0.001043069196798192,0.0005347253103014918
NOG14452,4.0,0.0006529947501368043,0.0005347078375529767
COG2163,4.0,0.0005125588929457239,0.0005347045554193251
NOG90684,4.0,0.0015869202229837904,0.0005346982840185809
NOG109513,4.0,0.0007312150087087747,0.0005346850811794115
NOG102947,3.0,0.0005188009880288142,0.0005346772194815798
NOG08290,4.0,0.0018645391110447183,0.0005346736118423868
NOG116482,4.0,0.0005105745391293981,0.0005346712058815141
NOG01826,4.0,0.0006404523486689393,0.0005346659557894476
NOG81309,4.0,0.0005069443643753744,0.0005346656604789712
NOG33381,4.0,0.0010201437753645395,0.0005346640246710471
NOG47101,4.0,0.0017919973095247676,0.0005346637666292389
NOG212354,4.0,0.011266483865607493,0.000534663224568912
NOG80102,4.0,0.0005284651500547474,0.0005346615940217677
NOG137851,4.0,0.0005134334067267873,0.0005346596548837507
COG2925,4.0,0.0005088129077459974,0.0005346594809827027
NOG15823,3.0,0.0005760314470365106,0.0005346584088112774
NOG124400,3.0,0.0005173948196204996,0.0005346577327278973
COG4112,3.0,0.0005197404776809633,0.0005346559738016056
NOG34204,3.0,0.0017794862089948122,0.0005346557425394684
NOG46415,4.0,0.005017114130072489,0.0005338731016752258
NOG10735,4.0,0.0005211216221988132,0.0005331014513121193
NOG04125,5.0,0.0005949817923463909,0.0005329876556821432
NOG80789,5.0,0.0005019825921305931,0.0005329135583149607
NOG75013,3.0,0.0005377747966552162,0.0005329074769437181
NOG69827,6.0,0.00048766654111034435,0.0005328768658930721
NOG212031,7.0,0.0014537812602640086,0.0005308647995126649
NOG215816,3.0,0.0003677097365890267,0.0005301792021640419
NOG10757,8.0,7.73734936879479e-05,0.0005298127058877446
NOG215369,4.0,0.0005885599883836285,0.0005296488743144809
NOG32362,7.0,0.0005283733466708937,0.0005295271498257508
NOG225964,5.0,0.0004901886565270576,0.0005277522127206494
NOG222149,3.0,0.0005447352426722981,0.0005276936018673332
NOG106965,9.0,0.0003719434250830959,0.0005269674792592927
NOG25316,13.0,0.0004412307881680295,0.0005262671679272347
NOG33092,9.0,0.000572591403591652,0.0005248475031441715
NOG139959,3.0,0.0005147092355683593,0.0005243237211080669
NOG79192,9.0,0.0004892963251761896,0.0005235280080244579
NOG43881,5.0,0.0006124199131017343,0.0005229547535060492
COG2839,7.0,0.0004049032465562429,0.000522632397483954
NOG38234,6.0,0.000484405805246012,0.0005223127521158678
NOG43845,5.0,0.0026341543701987728,0.0005223112908712926
NOG61091,5.0,0.0007085158027866706,0.0005222190170496922
NOG33416,4.0,0.0007800968223357562,0.0005217795374091136
NOG216111,5.0,0.0004264530833593674,0.0005213990706479167
COG4576,8.0,0.000469232334073563,0.0005207831516845771
NOG214765,3.0,0.014547596761773932,0.0005207312776896885
NOG30287,4.0,0.01845801828046837,0.0005199490773246791
NOG111003,4.0,0.0005080761611527125,0.0005197523350775242
NOG26466,5.0,0.0004591264847790796,0.0005165867074179749
NOG90341,5.0,0.00045827827461826883,0.0005163153148275861
COG4021,5.0,0.0005520776884415535,0.0005149631984723566
NOG110479,6.0,0.0006359455958537768,0.000514331811028966
COG3316,5.0,0.0004980868015130174,0.0005136961329266054
NOG180468,5.0,0.00045514568678837813,0.0005121733037322006
NOG95712,6.0,0.0005253831984984384,0.0005120485133804416
NOG87964,7.0,0.0022241576720720448,0.0005119670148720538
NOG112875,5.0,0.0004508350440549944,0.0005111483442554361
NOG55619,6.0,7.644660041287455e-05,0.0005098940747955007
COG2132,4.0,0.0004903539297499911,0.0005088361768284649
NOG24801,5.0,0.0005061526357486154,0.0005085934073583481
NOG216136,5.0,0.0004886464862708328,0.000508562226459408
NOG135173,6.0,0.0009601750086231924,0.0005077156481522666
NOG40497,5.0,0.0006234621952129438,0.0005074975170315122
