eggNOG,n,post_prob
NOG69048,1.0,0.010764638679682878
NOG18215,1.0,0.01076259109347907
NOG81458,2.0,0.010731221215178848
NOG69262,2.0,0.010658980045821945
NOG40655,1.0,0.010531414856834736
NOG88957,1.0,0.010486992020394242
NOG82568,2.0,0.010474728515789646
NOG206931,1.0,0.010439242267131991
NOG11503,1.0,0.010405983772226835
NOG79940,2.0,0.010405685513011452
NOG174812,1.0,0.010357258053238803
COG5635,3.0,0.010320842994961615
NOG50521,1.0,0.010224799979211384
COG4819,1.0,0.010125071070368566
NOG63870,1.0,0.010123485506608729
NOG09182,1.0,0.010112009295167377
NOG122554,1.0,0.010095485202787316
NOG05160,3.0,0.010057571401934551
NOG60464,1.0,0.010042752495410262
NOG37558,1.0,0.00999455059436027
NOG215167,2.0,0.009994216848521762
NOG01603,1.0,0.009986592527443045
NOG39497,2.0,0.009896121974035664
NOG226584,1.0,0.009869448931536844
COG3799,1.0,0.009868641438571182
NOG118887,1.0,0.009844678131445447
NOG103390,1.0,0.009844678131445447
NOG51679,1.0,0.009833719783056357
NOG102158,1.0,0.00983058026663455
NOG67307,2.0,0.009820802425322104
NOG129636,3.0,0.009729150320945614
NOG98631,1.0,0.009719533611414142
NOG188908,1.0,0.009712920931680732
NOG44942,1.0,0.009625333942790377
COG3320,1.0,0.009561422326610424
NOG01707,1.0,0.009553975506174461
NOG44093,1.0,0.009552276288537553
NOG104440,1.0,0.00952624355273733
NOG10051,2.0,0.009524822949643982
NOG109417,1.0,0.009519186747205336
NOG217246,1.0,0.009518745376416471
NOG80924,2.0,0.009514188701963395
NOG219363,1.0,0.009505886169450683
NOG51087,1.0,0.009492289666523894
NOG117035,1.0,0.009472390423685296
NOG45360,1.0,0.009450715051400929
NOG106987,1.0,0.009447686703937717
NOG22684,1.0,0.009445873871955496
NOG41914,1.0,0.009426984966919176
NOG85355,1.0,0.009408516983926423
COG2983,2.0,0.009385423484773574
NOG57251,1.0,0.009375853513812298
NOG05232,1.0,0.009354631475620713
NOG53744,1.0,0.00934609623709259
NOG113187,1.0,0.009340224647601753
NOG38256,1.0,0.009290313404639788
NOG152044,1.0,0.009286207981419919
NOG00246,1.0,0.0092597188309505
NOG34875,1.0,0.009254735860135473
NOG90810,1.0,0.00924911723884138
NOG231669,1.0,0.009229284329916897
NOG02953,2.0,0.009183454922541351
COG1688,2.0,0.009178876231244765
NOG74886,1.0,0.009162061594684792
NOG220498,1.0,0.00913307837355725
NOG218153,1.0,0.009119598348258746
NOG146825,2.0,0.009092326478639334
NOG26897,1.0,0.009059623996430783
NOG38056,1.0,0.009058742665484348
NOG175834,1.0,0.00905562182118543
NOG08552,1.0,0.009026624332080622
NOG105921,1.0,0.009022605920974416
NOG06120,1.0,0.009019255720193381
NOG212118,1.0,0.009019255720193381
COG3981,3.0,0.009013262273137208
NOG214325,1.0,0.009005823966589452
NOG218455,1.0,0.009003392581156788
NOG99796,1.0,0.008999206578688794
NOG52125,1.0,0.008994022594066849
NOG112515,1.0,0.008988163966149
NOG152188,1.0,0.008984427044541384
NOG21481,1.0,0.008971310104819077
NOG35556,1.0,0.008970283447942215
NOG87657,2.0,0.0089650267738625
NOG80939,1.0,0.008962979385880372
NOG215347,1.0,0.008945979725046259
NOG208238,1.0,0.008945979725046259
NOG01109,1.0,0.008944372814263978
NOG64649,1.0,0.008937969087061766
NOG101865,1.0,0.00893531123868667
NOG215216,1.0,0.008927518656910532
NOG127158,1.0,0.008926374206158333
NOG05914,1.0,0.008923352678970603
NOG200398,1.0,0.008921029621487492
NOG118249,1.0,0.008917194087437765
NOG04291,1.0,0.008917188944398701
NOG101239,1.0,0.00891690445334125
NOG36844,1.0,0.008916763773101579
NOG152263,1.0,0.008913550341093552
NOG28368,1.0,0.008912455614694668
NOG215398,1.0,0.008911910918581492
NOG84263,1.0,0.008910695218145193
COG4502,1.0,0.008903481632738651
NOG06600,1.0,0.008902440439252892
NOG11331,1.0,0.00889868267371699
COG3499,1.0,0.008897142012293571
NOG79263,1.0,0.008895879710194638
NOG114142,1.0,0.008895415152607694
NOG149167,1.0,0.008894799573600131
NOG16222,3.0,0.008892982429424639
COG0798,1.0,0.008890686724128665
NOG199881,1.0,0.008890633457044677
COG3058,1.0,0.008890557092939696
NOG213422,1.0,0.008889237250357252
NOG213307,1.0,0.008888866124721416
COG3042,1.0,0.008887510805875434
NOG63344,1.0,0.008887011834538192
NOG102878,1.0,0.0088866799963069
NOG14040,1.0,0.008885916245165338
NOG127425,1.0,0.008883947706787753
NOG81382,1.0,0.008882685240995341
NOG223480,1.0,0.008882670286567002
NOG13237,1.0,0.008882334538986325
COG4606,1.0,0.008881683444695686
NOG29906,1.0,0.008881561476272268
NOG212636,1.0,0.00888137518476906
NOG222391,1.0,0.00888122181808437
NOG20556,1.0,0.008880556847074705
NOG140832,1.0,0.008880310436819305
NOG217608,1.0,0.008880225601576726
NOG219463,1.0,0.008880148852507944
NOG94139,1.0,0.00888013476394923
NOG122003,1.0,0.00887996341214027
NOG125710,1.0,0.00887996341214027
NOG82757,1.0,0.008879910596762927
NOG31663,1.0,0.00887967258303805
NOG101590,1.0,0.008879473189349882
COG1320,1.0,0.008879365157875478
NOG20301,1.0,0.008879181736140954
NOG218936,1.0,0.008878912800142413
NOG13755,1.0,0.008878826132961511
NOG96266,1.0,0.008878796342946853
NOG67745,1.0,0.008878734365468217
NOG28988,1.0,0.008878610887180957
NOG43033,1.0,0.008878466368291534
NOG87302,1.0,0.008878342913929185
NOG124365,1.0,0.00887802628120683
NOG54979,1.0,0.008878000122352847
COG4109,1.0,0.008877959864907293
NOG49310,1.0,0.008877888840277301
COG2342,1.0,0.008877858894302981
COG0033,1.0,0.008877858894302981
NOG172216,1.0,0.00887779461672924
NOG230324,1.0,0.00887778711988629
NOG06111,1.0,0.00887777073993789
NOG225964,1.0,0.008877765808235873
NOG85702,1.0,0.008877729601439873
NOG215125,1.0,0.008877722937432742
NOG25316,1.0,0.008877722195127192
NOG125809,1.0,0.008877707722007019
NOG61914,1.0,0.00887769977246533
NOG97431,1.0,0.0088776795127903
NOG17359,1.0,0.008877666197744312
NOG61919,1.0,0.008877657269904856
NOG40259,1.0,0.008877639847037426
NOG140925,1.0,0.008877635958573214
NOG06836,1.0,0.008877635572758082
NOG63643,1.0,0.008877591467498133
NOG231287,1.0,0.008877584414562946
NOG13456,1.0,0.008877577318222743
NOG222157,1.0,0.008877573821509385
NOG87468,1.0,0.008877562829584391
NOG70073,1.0,0.008877562829584391
NOG158652,1.0,0.00887756268889659
NOG151864,1.0,0.008877556678164826
COG2899,1.0,0.008877556387219973
COG4303,1.0,0.00887755357543027
NOG51653,1.0,0.00887754683975267
NOG153652,1.0,0.008877541481529267
NOG107993,1.0,0.008877534886788595
NOG103467,1.0,0.0088775309344351
NOG99376,1.0,0.008877527661856432
NOG59973,1.0,0.008877526951450604
NOG38477,1.0,0.008877525866608917
NOG77114,1.0,0.00887752365862755
NOG215743,1.0,0.008877522001044913
NOG80921,1.0,0.008877520205448327
NOG217234,1.0,0.008877516578145965
NOG48161,1.0,0.008877515503801113
NOG136308,1.0,0.008877515332418168
NOG44969,1.0,0.008877510283799963
COG4116,1.0,0.008877504317619349
NOG175073,1.0,0.008877504283194088
NOG62784,1.0,0.008877503299103778
COG3738,1.0,0.008877498553493174
NOG57187,1.0,0.008877498208512514
COG4605,1.0,0.008877497396547066
NOG98952,1.0,0.00887749533520067
NOG143238,1.0,0.008877493049229019
NOG194950,1.0,0.008877492826535388
NOG40080,1.0,0.00887749144831399
NOG05581,1.0,0.00887749144831399
NOG133222,1.0,0.008877490461490023
NOG30275,1.0,0.008877488951869288
NOG80143,1.0,0.008877488720380978
NOG218663,1.0,0.008877488231309983
NOG01820,1.0,0.008877488202312494
NOG80962,1.0,0.00887748795909326
NOG218100,1.0,0.00887748755232078
NOG05558,1.0,0.008877487422944974
NOG63204,1.0,0.008877487347909037
NOG214379,1.0,0.008877487107173811
NOG17066,1.0,0.008877486893355166
NOG50273,1.0,0.008877486415370181
NOG90084,1.0,0.008877485975179945
NOG97263,1.0,0.008877485963610857
NOG07196,1.0,0.008877485486146825
NOG81810,1.0,0.008877485196268709
NOG06101,1.0,0.008877485139969252
NOG194355,1.0,0.008877485037712513
NOG185532,1.0,0.008877484794689047
COG3961,1.0,0.008877484761890682
NOG222554,1.0,0.008877484662774972
NOG103902,1.0,0.008877484421006944
NOG115868,1.0,0.008877484292870526
NOG176464,1.0,0.00887748400302262
COG3598,1.0,0.008877483998570884
NOG107861,1.0,0.00887748375724455
NOG05587,1.0,0.008877483735577837
NOG88471,1.0,0.008877483641714869
COG2849,1.0,0.008877483547173317
NOG216462,1.0,0.008877483544120369
NOG07185,1.0,0.008877483332501468
NOG78897,1.0,0.008877483328334447
NOG214404,1.0,0.00887748308073362
NOG172891,1.0,0.008877483040541362
NOG226644,1.0,0.008877482957491646
NOG12989,1.0,0.008877482578916802
NOG61713,1.0,0.00887748245437123
NOG62516,1.0,0.008877482432151192
NOG107187,1.0,0.008877482305655078
NOG181291,1.0,0.008877482296396032
NOG216420,1.0,0.008877482270390353
COG2823,1.0,0.00887748220321104
NOG21584,1.0,0.008877482194172451
NOG56713,1.0,0.008877482193162914
NOG48279,1.0,0.008877482162871932
NOG51180,1.0,0.008877482136154765
NOG215187,1.0,0.008877482080954326
NOG214336,1.0,0.008877482073042231
NOG135296,1.0,0.008877482010055025
NOG212895,1.0,0.00887748199011273
NOG227641,1.0,0.008877481975696183
NOG32336,1.0,0.008877481921418554
NOG05011,1.0,0.008877481909243869
NOG123782,1.0,0.008877481842607038
NOG22979,1.0,0.00887748183542188
NOG40699,1.0,0.00887748179818414
NOG114482,1.0,0.008877481793732395
NOG78500,1.0,0.00887748173369832
NOG86935,1.0,0.008877481682324509
NOG137045,1.0,0.008877481678709744
NOG97331,1.0,0.008877481656110353
NOG201232,1.0,0.008877481626230033
NOG45834,1.0,0.008877481613888853
NOG114969,1.0,0.008877481603098562
NOG152959,1.0,0.008877481475717394
COG4067,1.0,0.008877481460292887
NOG62159,1.0,0.008877481449052343
NOG226869,1.0,0.00887748142921745
NOG24479,1.0,0.008877481428440073
NOG82347,1.0,0.008877481428440073
NOG135584,1.0,0.008877481428440073
COG3321,1.0,0.008877481375944817
NOG10371,1.0,0.008877481364393746
NOG55307,1.0,0.008877481317836286
NOG120626,1.0,0.008877481306126136
NOG83669,1.0,0.008877481303913318
NOG102670,1.0,0.008877481301368687
NOG102856,1.0,0.008877481300901581
COG3339,1.0,0.008877481300548459
COG2049,1.0,0.008877481299896663
NOG89863,1.0,0.008877481290003384
NOG214295,1.0,0.008877481286424783
NOG86610,1.0,0.008877481249221345
NOG46631,1.0,0.008877481247781814
NOG215735,1.0,0.008877481243952955
NOG119151,1.0,0.008877481238571835
COG3563,1.0,0.008877481238151153
NOG11887,1.0,0.008877481237432363
NOG230076,1.0,0.008877481237422317
NOG215669,1.0,0.008877481234697504
NOG65481,1.0,0.00887748123153427
NOG215166,1.0,0.008877481216809608
NOG197846,1.0,0.008877481208529499
NOG02812,1.0,0.008877481208051714
NOG122182,1.0,0.008877481206807427
NOG223002,1.0,0.00887748119645791
NOG213129,1.0,0.00887748119645791
COG4332,1.0,0.008877481196285515
NOG01265,1.0,0.008877481194730663
NOG220951,1.0,0.008877481192839305
NOG101415,1.0,0.008877481184168898
NOG42182,1.0,0.008877481181392442
NOG51513,1.0,0.008877481178149405
NOG30607,1.0,0.008877481178045826
NOG58800,1.0,0.008877481177434187
NOG121215,1.0,0.00887748117580355
NOG64070,1.0,0.008877481173811085
NOG40232,1.0,0.008877481173574188
NOG53086,1.0,0.008877481172278228
NOG211950,1.0,0.008877481172094614
NOG53689,1.0,0.008877481171789537
NOG212527,1.0,0.00887748117143702
NOG154276,1.0,0.008877481171255188
NOG216888,1.0,0.008877481168939182
NOG62892,1.0,0.008877481167944495
NOG77742,1.0,0.008877481167256016
NOG212031,1.0,0.008877481167009581
NOG98809,1.0,0.0088774811668462
NOG230122,1.0,0.00887748116475708
NOG18024,1.0,0.008877481164078367
NOG51704,1.0,0.008877481163131315
NOG00001,1.0,0.008877481162643341
NOG212241,1.0,0.008877481162343808
NOG160101,1.0,0.008877481162326896
NOG40930,1.0,0.008877481161317565
COG4579,1.0,0.008877481161029618
NOG83088,1.0,0.008877481160926744
NOG66798,1.0,0.008877481160279642
NOG190751,1.0,0.008877481159814193
NOG10688,1.0,0.008877481159777293
NOG225086,1.0,0.008877481159441238
NOG64213,1.0,0.0088774811593513
COG5437,1.0,0.008877481158993861
NOG225180,1.0,0.008877481157438336
NOG17343,1.0,0.008877481157438336
NOG101294,1.0,0.008877481157438336
NOG87455,1.0,0.008877481157408634
NOG12619,1.0,0.008877481157245
NOG213314,1.0,0.008877481156500857
NOG104138,1.0,0.008877481156373702
NOG209896,1.0,0.008877481155933512
NOG100758,1.0,0.008877481155628218
NOG178462,1.0,0.008877481155469803
NOG05386,1.0,0.00887748115545821
NOG19578,1.0,0.008877481155192936
NOG212795,1.0,0.008877481155126548
NOG21895,1.0,0.008877481154846536
COG2180,1.0,0.00887748115439503
COG1140,1.0,0.00887748115439503
COG0401,1.0,0.008877481153934913
NOG25199,1.0,0.008877481153709618
COG0257,1.0,0.008877481153366586
NOG24853,1.0,0.008877481153090675
NOG07053,1.0,0.008877481152921507
NOG108543,1.0,0.008877481152814505
NOG215905,1.0,0.008877481152534054
NOG84699,1.0,0.008877481152473674
NOG04721,1.0,0.00887748115244752
NOG25142,1.0,0.008877481152344725
NOG185137,1.0,0.00887748115234468
COG2321,1.0,0.008877481152315509
NOG57248,1.0,0.008877481151994762
NOG05463,1.0,0.008877481151928818
COG4829,1.0,0.008877481151711967
NOG112494,1.0,0.008877481151707887
NOG13964,1.0,0.008877481151527037
NOG212299,1.0,0.008877481151231733
NOG04931,1.0,0.00887748115103606
NOG129221,1.0,0.00887748115102625
NOG214673,1.0,0.008877481150986084
NOG111654,1.0,0.00887748115096804
NOG34631,1.0,0.008877481150930759
NOG10977,1.0,0.008877481150879022
NOG102899,1.0,0.00887748115082172
NOG06461,1.0,0.008877481150730518
NOG06503,1.0,0.008877481150646079
NOG217842,1.0,0.008877481150641308
NOG104378,1.0,0.008877481150628148
NOG211684,1.0,0.008877481150617594
NOG213103,1.0,0.008877481150609745
NOG221737,1.0,0.008877481150599466
COG2839,1.0,0.008877481150578242
NOG33160,1.0,0.008877481150566503
NOG69083,1.0,0.008877481150550629
NOG54363,1.0,0.008877481150543931
COG4467,1.0,0.00887748115053271
NOG74450,1.0,0.008877481150521633
NOG05109,1.0,0.008877481150459087
NOG86324,1.0,0.008877481150456657
NOG13842,1.0,0.008877481150446178
NOG149731,1.0,0.008877481150426251
NOG44478,1.0,0.008877481150415945
NOG22412,1.0,0.008877481150408966
NOG220029,1.0,0.008877481150406567
NOG39412,1.0,0.008877481150402745
NOG227621,1.0,0.008877481150397767
COG4908,1.0,0.008877481150394084
NOG220529,1.0,0.00887748115038771
NOG33132,1.0,0.00887748115038521
NOG85494,1.0,0.008877481150384219
NOG44892,1.0,0.008877481150383705
NOG103980,1.0,0.00887748115037797
NOG105934,1.0,0.008877481150375838
NOG219017,1.0,0.008877481150373968
NOG152469,1.0,0.008877481150373843
NOG125215,1.0,0.008877481150373474
NOG155334,1.0,0.008877481150372499
NOG107205,1.0,0.008877481150372282
NOG68050,1.0,0.008877481150369728
NOG14115,1.0,0.008877481150368243
NOG143840,1.0,0.008877481150368191
NOG97414,1.0,0.00887748115036792
NOG139724,1.0,0.008877481150366897
NOG214251,1.0,0.008877481150366597
NOG41905,1.0,0.0088774811503664
NOG57111,1.0,0.008877481150366387
NOG67470,1.0,0.008877481150366384
NOG78359,1.0,0.008877481150366384
NOG215082,1.0,0.008877481150366302
NOG128000,1.0,0.008877481150366245
NOG194030,1.0,0.008877481150366216
NOG119119,1.0,0.008877481150366212
NOG30441,1.0,0.008877481150366157
NOG55886,1.0,0.008877481150366153
NOG89001,1.0,0.008877481150366153
NOG21406,1.0,0.00887748115036615
NOG227733,1.0,0.00887748115036615
NOG99475,1.0,0.008877481150366146
NOG218977,1.0,0.008877481150366146
NOG156815,1.0,0.008877481150366138
COG4130,1.0,0.00887748115036613
COG1915,1.0,0.008877481150366122
COG2236,1.0,0.008877481150366122
NOG218049,1.0,0.008877115029987573
NOG66802,1.0,0.00887251074372188
NOG183393,1.0,0.008869845456414623
NOG216934,1.0,0.008869801095360397
COG2924,1.0,0.008867239244070797
NOG25107,1.0,0.008866515827528672
NOG196341,1.0,0.00886513603468881
NOG78952,1.0,0.008864273258425216
NOG80833,1.0,0.008863210154696773
NOG53728,1.0,0.00886228976145233
NOG211967,1.0,0.008861556035502826
NOG52134,1.0,0.00886014134585926
NOG65081,2.0,0.008858160104314883
NOG11091,1.0,0.008857302984206604
NOG106674,1.0,0.008857126877723812
NOG157919,1.0,0.008857005025344079
NOG02765,1.0,0.008856814207102203
NOG30010,1.0,0.008856720630981819
NOG145657,1.0,0.008855591921386371
NOG84032,1.0,0.008854357710426187
NOG02120,1.0,0.008854335255961819
NOG23141,1.0,0.008852333798089277
NOG154812,1.0,0.008851938674852523
NOG231118,1.0,0.008851758697697212
NOG217934,1.0,0.008851593839651367
NOG82228,1.0,0.00885138674957084
NOG128412,1.0,0.008851252822118122
NOG228526,1.0,0.008850870552725815
NOG01514,1.0,0.008850614172345953
NOG121621,1.0,0.008850586075531
NOG26302,1.0,0.008850501845374196
NOG32338,1.0,0.008850479695469496
NOG44650,1.0,0.008850385833322942
NOG87205,1.0,0.008850158522057873
NOG82050,1.0,0.008850092381012835
NOG00954,1.0,0.008850085433620007
NOG34827,1.0,0.008850016024984728
NOG52967,1.0,0.008849778006896925
NOG43618,1.0,0.008849629847523306
NOG31641,1.0,0.00884961995595239
NOG102184,1.0,0.008849440154503025
NOG40142,1.0,0.00884943874273289
COG0830,1.0,0.00884937897477551
NOG123278,1.0,0.008849296186295192
NOG124274,1.0,0.008849296186295192
NOG56911,1.0,0.00884923590548604
NOG82274,1.0,0.008849156202495734
COG5206,1.0,0.008849114067568893
NOG02301,1.0,0.008849037005655074
NOG91866,1.0,0.008849034916077766
NOG15392,1.0,0.008848977383194399
NOG229658,1.0,0.008848972635942658
NOG02828,1.0,0.008848946371410277
NOG42263,1.0,0.008848940459959001
NOG36174,1.0,0.008848869138078534
COG0654,1.0,0.008848786976032474
NOG102226,1.0,0.008848777458259686
NOG08858,1.0,0.008848762214862492
NOG86139,1.0,0.008848683344251023
NOG121686,1.0,0.008848643409911072
NOG26165,1.0,0.008848638602349797
NOG192284,1.0,0.008848630344851198
NOG69618,1.0,0.008848585576003069
NOG07851,1.0,0.008848533037244876
NOG220697,1.0,0.008848520452730603
NOG217983,1.0,0.00884851428736683
NOG55619,1.0,0.008848506504310414
NOG32736,1.0,0.00884848320668048
NOG214983,1.0,0.008848471228262463
NOG58262,1.0,0.008848460005301272
NOG226161,1.0,0.00884845986816914
NOG222110,1.0,0.008848445210903902
NOG04635,1.0,0.008848441000276588
NOG210052,1.0,0.008848439465748587
NOG217543,1.0,0.00884843431812844
NOG98078,1.0,0.008848431613852063
NOG27025,1.0,0.008848415556784802
NOG109449,1.0,0.008848411786175507
